timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676106774.034112,-2.49,3.06,-8.62,0.05,-0.15,0.01
1676106774.0629056,-2.19,3.05,-8.61,0.05,-0.16,0.01
1676106774.107262,-2.28,2.81,-8.68,0.06,-0.15,0.02
1676106774.134496,-2.26,2.68,-8.76,0.06,-0.14,0.01
1676106774.1650012,-2.41,2.75,-8.65,0.08,-0.17,0.01
1676106774.194969,-2.21,2.84,-8.72,0.08,-0.14,-0.01
1676106774.2272413,-2.21,3.04,-8.65,0.09,-0.15,0.0
1676106774.255416,-2.13,3.01,-8.6,0.06,-0.12,0.04
1676106774.291786,-2.43,3.03,-8.64,0.07,-0.15,0.01
1676106774.3610127,-2.21,2.86,-8.73,0.07,-0.14,0.0
1676106774.389681,-2.26,2.93,-8.72,0.05,-0.13,0.02
1676106774.4198942,-2.28,2.97,-8.66,0.07,-0.13,0.02
1676106774.450013,-2.45,2.8,-8.75,0.07,-0.14,0.04
1676106774.4754372,-2.41,2.8,-8.69,0.08,-0.14,-0.0
1676106774.4999475,-2.31,2.98,-8.61,0.07,-0.16,0.03
1676106774.527537,-2.35,2.85,-8.66,0.08,-0.14,0.02
1676106774.5527391,-2.27,3.0,-8.69,0.07,-0.14,0.01
1676106774.5765882,-2.16,2.99,-8.59,0.06,-0.15,0.01
1676106774.647865,-2.22,2.96,-8.72,0.06,-0.14,0.01
1676106774.70145,-2.3,2.83,-8.69,0.07,-0.14,0.0
1676106774.7298274,-2.21,2.79,-8.71,0.07,-0.14,0.02
1676106774.7587848,-2.44,2.96,-8.61,0.08,-0.14,0.02
1676106774.7868855,-2.37,3.0,-8.6,0.07,-0.14,0.01
1676106774.8197265,-2.21,2.76,-8.73,0.07,-0.14,0.02
1676106774.8474169,-2.18,2.95,-8.65,0.08,-0.15,0.0
1676106774.871528,-2.12,3.02,-8.65,0.07,-0.13,0.02
1676106774.9087243,-2.28,3.0,-8.67,0.05,-0.13,0.03
1676106774.955223,-2.38,2.94,-8.69,0.05,-0.14,0.02
1676106774.9892788,-2.32,2.86,-8.71,0.06,-0.14,0.02
1676106775.0121517,-2.21,2.79,-8.63,0.06,-0.14,0.02
1676106775.0314474,-2.31,2.84,-8.67,0.08,-0.14,0.01
1676106775.060442,-2.36,2.89,-8.68,0.08,-0.14,0.0
1676106775.1026175,-2.34,2.91,-8.67,0.07,-0.15,0.01
1676106775.133217,-2.22,2.95,-8.7,0.07,-0.14,0.01
1676106775.1644423,-2.15,2.83,-8.76,0.07,-0.14,0.01
1676106775.1957655,-2.3,2.9,-8.75,0.08,-0.14,0.0
1676106775.259032,-2.25,2.99,-8.65,0.06,-0.14,0.01
1676106775.2931428,-2.4,2.9,-8.65,0.07,-0.16,0.02
1676106775.325585,-2.18,2.9,-8.72,0.07,-0.13,0.03
1676106775.356711,-2.27,2.94,-8.6,0.08,-0.13,-0.01
1676106775.3792603,-2.09,2.99,-8.71,0.06,-0.14,0.02
1676106775.4089117,-2.37,2.84,-8.7,0.06,-0.14,0.03
1676106775.4387949,-2.35,2.77,-8.72,0.07,-0.14,0.01
1676106775.4729187,-2.16,2.88,-8.7,0.08,-0.14,-0.0
1676106775.5066051,-2.25,2.88,-8.69,0.07,-0.14,0.03
1676106775.567583,-2.26,2.91,-8.63,0.06,-0.12,0.0
1676106775.60884,-2.3,2.87,-8.65,0.07,-0.14,0.02
1676106775.64072,-2.24,3.01,-8.67,0.06,-0.12,-0.01
1676106775.6681545,-2.19,3.03,-8.66,0.05,-0.13,0.05
1676106775.6947188,-2.37,2.92,-8.67,0.06,-0.13,0.0
1676106775.7229934,-2.36,2.84,-8.7,0.06,-0.14,0.02
1676106775.7576249,-2.17,2.8,-8.69,0.06,-0.14,0.01
1676106775.7799244,-2.03,2.68,-8.73,0.08,-0.13,0.01
1676106775.843013,-1.97,2.9,-8.69,0.09,-0.1,0.03
1676106775.8669317,-1.98,2.93,-8.65,0.1,-0.08,0.04
1676106775.8953538,-1.81,2.9,-8.63,0.07,-0.03,0.02
1676106775.9255242,-1.79,2.43,-8.81,0.08,0.0,0.01
1676106775.9549398,-1.27,2.39,-8.7,0.13,0.1,0.03
1676106775.9825778,-0.72,1.8,-8.92,0.17,0.22,0.07
1676106776.0130267,-0.52,1.04,-8.85,0.34,0.42,0.18
1676106776.0471385,0.02,1.15,-8.48,0.48,0.71,0.24
1676106776.0737011,0.23,1.36,-7.68,0.63,1.02,0.32
1676106776.0997794,0.23,1.08,-6.59,0.91,1.5,0.46
1676106776.1612992,0.96,2.11,-5.21,0.97,1.75,0.46
1676106776.1919408,1.31,2.57,-3.87,0.85,2.3,0.7
1676106776.2234476,-1.55,2.7,-2.37,1.08,3.55,1.03
1676106776.245164,0.92,0.78,-0.22,1.25,4.36,1.45
1676106776.2682345,-8.88,2.09,4.72,1.8,4.36,1.21
1676106776.2980962,-14.76,5.04,6.34,2.01,4.36,1.64
1676106776.3210232,-18.31,6.6,5.62,1.47,4.36,2.25
1676106776.3450177,-16.61,1.19,3.74,0.83,3.59,1.87
1676106776.394271,-15.89,0.25,3.47,1.13,3.53,1.04
1676106776.4484642,-12.91,1.7,4.01,1.31,3.24,0.14
1676106776.4764218,-17.03,4.49,4.97,0.84,1.65,0.53
