timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676015928.4488676,-5.42,2.27,-7.42,0.06,-0.14,0.1
1676015928.477874,-5.21,2.1,-7.37,0.08,-0.11,0.01
1676015928.5066788,-5.32,2.24,-7.43,0.06,-0.12,0.07
1676015928.5581005,-5.28,2.06,-7.4,0.09,-0.12,0.03
1676015928.5863657,-5.56,2.2,-7.44,0.09,-0.12,-0.01
1676015928.6127036,-5.18,2.29,-7.42,0.04,-0.13,0.03
1676015928.6385734,-5.29,1.99,-7.5,0.06,-0.1,0.0
1676015928.670485,-5.53,2.16,-7.41,0.06,-0.12,-0.01
1676015928.7469394,-5.27,2.15,-7.47,0.06,-0.14,0.04
1676015928.7734363,-5.19,2.14,-7.39,0.1,-0.09,-0.01
1676015928.8012395,-5.53,2.31,-7.33,0.06,-0.14,0.1
1676015928.832577,-5.32,1.88,-7.4,0.06,-0.1,0.02
1676015928.8743143,-5.45,2.21,-7.44,0.06,-0.12,-0.01
1676015928.9033806,-5.67,2.43,-7.36,0.04,-0.16,0.05
1676015928.9355612,-5.57,2.03,-7.45,0.04,-0.17,0.01
1676015928.994671,-5.4,2.08,-7.56,0.08,-0.15,-0.05
1676015929.05908,-5.37,2.45,-7.4,0.07,-0.17,0.01
1676015929.0870724,-5.01,2.08,-7.48,0.08,-0.11,-0.0
1676015929.110276,-5.32,2.24,-7.32,0.07,-0.15,0.0
1676015929.1405032,-5.26,2.06,-7.41,0.07,-0.12,0.05
1676015929.1786497,-5.4,2.25,-7.33,0.08,-0.1,0.01
1676015929.2040071,-5.28,2.05,-7.33,0.06,-0.14,-0.03
1676015929.2299771,-5.14,2.32,-7.38,0.06,-0.14,0.02
1676015929.2586403,-5.28,2.16,-7.36,0.06,-0.1,-0.01
1676015929.280965,-5.54,2.22,-7.33,0.05,-0.11,-0.04
1676015929.3447454,-5.42,2.07,-7.44,0.04,-0.18,0.05
1676015929.3749669,-5.33,2.05,-7.47,0.07,-0.13,0.03
1676015929.4002066,-5.42,2.28,-7.38,0.07,-0.14,0.02
