timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677726064.7915058,-9.01,3.51,0.15,0.09,-0.12,0.01
1677726064.8132274,-9.07,3.53,0.19,0.09,-0.12,0.0
1677726064.8418708,-9.05,3.56,0.21,0.07,-0.13,0.01
1677726064.8686178,-9.03,3.54,0.21,0.07,-0.13,0.01
1677726064.891176,-9.03,3.52,0.19,0.06,-0.13,0.01
1677726064.9141688,-9.06,3.56,0.18,0.07,-0.13,0.0
1677726064.95478,-9.01,3.53,0.16,0.07,-0.13,0.01
1677726064.9899707,-9.06,3.52,0.21,0.07,-0.13,0.01
1677726065.0216582,-8.99,3.52,0.2,0.07,-0.13,0.02
1677726065.0531197,-9.03,3.48,0.12,0.07,-0.13,0.01
1677726065.0816872,-9.01,3.54,0.23,0.06,-0.13,0.01
1677726065.1110322,-9.07,3.45,0.18,0.06,-0.13,0.02
1677726065.148103,-9.04,3.53,0.19,0.06,-0.14,0.01
1677726065.1817513,-9.03,3.53,0.23,0.07,-0.13,0.01
1677726065.2141144,-9.02,3.5,0.19,0.07,-0.13,0.0
1677726065.2405918,-9.05,3.55,0.19,0.06,-0.15,0.0
1677726065.2926576,-9.05,3.45,0.15,0.06,-0.15,0.01
1677726065.3199525,-8.97,3.54,0.2,0.06,-0.12,0.02
1677726065.3611643,-9.01,3.54,0.17,0.07,-0.12,0.01
1677726065.3811555,-9.04,3.58,0.21,0.06,-0.13,-0.0
1677726065.412222,-8.91,3.61,0.22,0.06,-0.13,0.03
1677726065.4455657,-9.07,3.54,0.2,0.08,-0.13,0.0
1677726065.4799068,-9.02,3.52,0.17,0.08,-0.13,0.01
1677726065.5006893,-9.01,3.59,0.23,0.11,-0.12,0.02
1677726065.5251863,-9.09,3.57,0.28,0.09,-0.12,0.02
1677726065.556381,-8.98,3.64,0.24,0.07,-0.13,0.03
1677726065.5895455,-8.98,3.5,0.17,0.06,-0.13,0.02
1677726065.6219206,-9.03,3.48,0.18,0.06,-0.12,0.05
1677726065.655306,-8.88,3.18,0.03,0.11,0.0,0.11
1677726065.676921,-8.81,3.45,0.43,0.2,0.11,0.14
