timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676107202.379295,2.81,8.99,-1.7,0.05,-0.11,-0.01
1676107202.4138489,3.01,9.17,-1.65,0.07,-0.11,-0.02
1676107202.4423752,2.88,9.35,-1.53,0.09,-0.11,0.02
1676107202.4720492,2.81,9.36,-1.57,0.07,-0.13,-0.0
1676107202.49987,2.91,9.13,-1.63,0.04,-0.14,0.02
1676107202.5246265,3.09,9.06,-1.82,0.07,-0.14,-0.0
1676107202.588596,2.71,9.36,-1.62,0.1,-0.13,-0.02
1676107202.648325,2.65,9.38,-1.64,0.08,-0.15,-0.02
1676107202.6782565,3.0,9.27,-1.62,0.06,-0.15,-0.02
1676107202.7080083,2.99,9.19,-1.65,0.06,-0.16,0.02
1676107202.7557237,2.76,9.21,-1.7,0.07,-0.14,0.03
1676107202.784346,2.99,9.2,-1.75,0.07,-0.15,-0.02
1676107202.8233414,3.07,9.11,-1.71,0.08,-0.13,-0.04
1676107202.8540618,3.42,9.09,-1.57,0.06,-0.12,-0.0
1676107202.88065,3.41,9.06,-1.64,0.06,-0.12,0.01
1676107202.9101412,2.99,9.1,-1.62,0.07,-0.1,0.02
1676107202.9448206,2.93,9.23,-1.64,0.08,-0.1,-0.02
1676107202.990515,3.02,9.32,-1.61,0.07,-0.11,-0.02
1676107203.0353155,3.11,9.2,-1.65,0.07,-0.12,-0.01
1676107203.062152,3.04,9.05,-1.67,0.06,-0.12,-0.01
1676107203.0882735,3.11,9.1,-1.7,0.07,-0.13,0.0
1676107203.16446,3.11,9.15,-1.67,0.09,-0.12,0.01
1676107203.1988504,2.86,9.17,-1.65,0.1,-0.14,0.02
1676107203.2335794,3.07,9.09,-1.66,0.07,-0.13,-0.01
1676107203.2690744,3.11,9.09,-1.63,0.08,-0.16,0.03
1676107203.299266,3.22,9.0,-1.73,0.09,-0.16,0.02
1676107203.3283794,3.07,9.5,-1.45,0.09,-0.14,-0.01
1676107203.357168,3.22,9.31,-1.58,0.06,-0.12,0.03
1676107203.3892615,2.94,9.14,-1.66,0.04,-0.14,0.01
1676107203.4564252,3.05,9.22,-1.63,0.05,-0.14,0.01
1676107203.4871848,3.27,9.01,-1.73,0.06,-0.15,0.02
1676107203.5177383,2.89,9.11,-1.61,0.1,-0.15,-0.04
1676107203.549033,3.18,9.26,-1.49,0.11,-0.16,-0.03
1676107203.578724,3.29,9.27,-1.43,0.05,-0.15,0.03
1676107203.6030295,3.28,9.07,-1.67,0.06,-0.15,0.04
1676107203.6307185,3.06,9.08,-1.7,0.1,-0.11,0.01
1676107203.6614604,2.97,9.1,-1.76,0.11,-0.12,-0.0
1676107203.6890504,3.03,9.37,-1.58,0.09,-0.12,-0.0
1676107203.7185583,2.95,9.38,-1.5,0.07,-0.12,-0.01
1676107203.77796,3.2,9.11,-1.63,0.05,-0.15,0.01
1676107203.8045,3.1,9.05,-1.63,0.09,-0.12,0.01
1676107203.8311448,3.11,9.13,-1.6,0.08,-0.13,0.02
1676107203.857865,2.99,9.16,-1.64,0.09,-0.12,0.03
1676107203.915073,2.98,9.22,-1.58,0.07,-0.14,-0.0
1676107203.9387283,3.13,9.14,-1.58,0.08,-0.13,-0.01
1676107203.9640765,3.12,9.22,-1.63,0.08,-0.11,-0.01
1676107203.989272,3.06,9.11,-1.64,0.08,-0.12,0.02
1676107204.0147069,3.05,9.28,-1.51,0.09,-0.11,0.0
1676107204.054876,3.0,9.21,-1.5,0.08,-0.13,0.01
1676107204.0813675,2.98,9.23,-1.5,0.08,-0.15,0.02
1676107204.117097,3.19,9.28,-1.58,0.07,-0.14,0.0
1676107204.144369,3.12,9.27,-1.53,0.05,-0.15,0.02
1676107204.1756098,3.04,9.22,-1.59,0.05,-0.15,0.01
1676107204.2033,3.1,9.17,-1.53,0.05,-0.16,0.01
1676107204.2266605,3.2,9.21,-1.61,0.05,-0.14,-0.0
1676107204.2562046,3.25,9.07,-1.56,0.06,-0.12,-0.0
1676107204.2886176,3.02,9.14,-1.63,0.06,-0.15,0.02
1676107204.3233397,3.14,9.06,-1.64,0.05,-0.13,0.03
1676107204.3682988,2.93,9.1,-1.59,0.06,-0.13,0.0
1676107204.403391,3.09,9.14,-1.52,0.08,-0.13,0.01
1676107204.4305944,3.25,9.26,-1.44,0.08,-0.16,0.02
1676107204.4540136,3.1,9.24,-1.59,0.05,-0.14,0.04
