timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677736773.1358223,2.62,9.34,-0.09,0.18,-0.13,-0.0
1677736773.1598225,2.39,9.63,0.03,0.2,-0.04,-0.05
1677736773.1887455,1.94,9.57,-0.11,0.2,-0.0,-0.08
1677736773.2153742,1.35,9.51,-0.13,0.19,-0.07,-0.13
1677736773.240003,2.34,9.98,0.06,0.18,-0.16,-0.18
1677736773.2621996,2.31,10.25,0.36,0.16,-0.1,-0.17
1677736773.2920082,2.27,10.11,0.41,0.1,-0.1,-0.13
1677736773.3162937,1.83,9.96,0.42,0.07,-0.15,-0.07
1677736773.3716493,2.35,9.42,0.03,0.1,-0.18,-0.06
1677736773.4012363,2.81,9.69,0.31,0.12,-0.11,-0.08
1677736773.4279308,2.08,9.91,0.39,0.03,-0.16,0.02
1677736773.4527483,2.12,9.8,0.27,-0.0,-0.2,0.05
1677736773.4787152,2.2,9.7,0.26,0.01,-0.22,0.01
1677736773.503625,2.72,9.77,0.25,0.0,-0.22,0.03
1677736773.528455,2.18,9.79,0.29,-0.01,-0.18,0.12
1677736773.5544498,1.81,9.58,0.11,-0.01,-0.21,0.13
1677736773.576629,2.01,9.34,0.03,0.02,-0.22,0.1
1677736773.605618,2.18,9.5,0.05,0.07,-0.16,0.02
1677736773.6663978,2.34,9.62,0.21,0.09,-0.11,0.01
1677736773.6883605,2.11,9.7,0.27,0.07,-0.1,0.02
1677736773.7127209,2.56,9.7,0.2,0.08,-0.1,0.04
1677736773.7414415,2.23,9.74,0.2,0.06,-0.1,0.02
1677736773.7814057,2.22,9.64,-0.04,0.05,-0.08,-0.02
1677736773.8119476,2.21,9.81,0.21,0.08,-0.1,0.05
1677736773.8389497,2.04,9.85,0.3,0.01,-0.08,0.04
1677736773.8653862,1.87,9.7,0.19,-0.03,-0.07,-0.04
1677736773.890049,2.12,9.34,0.01,-0.01,-0.1,-0.01
1677736773.916149,1.76,9.68,0.25,0.05,-0.12,0.09
1677736773.9900415,1.6,9.78,0.34,0.03,-0.18,0.11
1677736774.0143404,1.99,9.53,0.13,0.03,-0.16,0.02
1677736774.0432537,1.93,9.67,0.02,0.07,-0.18,0.05
1677736774.0630455,1.94,9.8,0.21,0.05,-0.17,0.05
1677736774.0879922,2.07,9.62,0.11,0.05,-0.16,0.0
1677736774.1159282,2.19,9.62,-0.05,0.06,-0.16,0.01
1677736774.1367643,2.05,9.62,-0.02,0.08,-0.13,0.02
1677736774.1597662,2.25,9.7,0.14,0.07,-0.16,0.01
1677736774.1838756,2.0,9.63,0.09,0.08,-0.16,0.01
1677736774.211495,2.43,9.5,0.04,0.08,-0.12,0.01
1677736774.262448,2.2,9.45,0.01,0.11,-0.11,-0.0
1677736774.2843337,2.21,9.59,-0.02,0.13,-0.08,0.01
1677736774.3142998,2.02,9.9,0.25,0.14,-0.09,-0.02
1677736774.3354454,1.92,10.12,0.34,0.1,-0.12,-0.05
1677736774.3604343,2.3,9.93,0.23,0.06,-0.14,0.04
1677736774.3825595,2.04,9.85,0.15,0.04,-0.13,0.06
1677736774.4078906,2.02,9.61,0.06,0.03,-0.13,0.06
1677736774.430341,1.9,9.47,0.04,0.09,-0.11,-0.01
1677736774.451954,2.15,9.82,0.14,0.08,-0.14,-0.03
1677736774.472222,2.46,9.86,0.17,0.07,-0.16,0.05
1677736774.502808,2.51,9.93,0.28,0.05,-0.12,0.09
1677736774.5627484,2.06,9.85,0.17,0.05,-0.1,0.04
1677736774.5872166,1.73,9.85,0.26,0.01,-0.17,0.03
1677736774.6106005,3.48,10.16,0.02,-0.03,-0.1,0.26
1677736774.633788,5.02,10.43,0.28,-0.18,-0.25,0.52
1677736774.6570034,8.75,9.62,0.6,-0.3,0.31,0.9
1677736774.678086,7.17,7.02,0.18,0.15,2.08,1.18
1677736774.7003334,8.5,8.08,0.75,0.28,2.61,1.54
1677736774.731362,15.83,2.43,3.79,0.72,4.36,1.76
1677736774.7610526,13.98,-0.91,9.68,2.6,4.36,2.01
1677736774.7921305,3.88,1.99,13.78,3.76,4.36,1.87
1677736774.816258,-6.61,9.83,12.19,3.39,4.36,1.49
1677736774.864101,-10.35,12.11,11.21,2.63,4.36,2.27
1677736774.8875966,-15.41,13.39,10.05,2.05,3.87,2.4
1677736774.9075472,-17.48,15.86,9.27,-1.67,-2.75,0.09
1677736774.932436,-7.1,7.11,8.15,-2.11,-3.81,-0.65
1677736774.9618506,-4.82,6.18,7.03,-1.63,-3.62,-1.38
1677736774.9923966,-7.08,10.39,6.83,-1.8,-4.12,-2.19
1677736775.0392337,-0.44,5.41,5.06,-1.84,-4.36,-2.07
1677736775.0635624,4.68,5.98,2.82,-0.39,-3.54,-1.25
1677736775.0879674,5.09,8.95,2.74,-0.08,-2.41,-1.48
1677736775.1158826,5.8,10.01,2.45,-0.24,-1.87,-1.41
1677736775.1761394,5.84,9.55,1.74,-0.44,-1.28,-1.14
1677736775.19781,4.39,8.6,0.98,-0.36,-0.83,-0.48
1677736775.2234092,2.6,9.57,0.76,-0.13,-0.31,-0.16
1677736775.282488,2.42,9.13,0.73,-0.05,-0.12,-0.15
1677736775.312488,1.2,9.66,0.77,0.02,-0.14,-0.18
1677736775.338142,1.85,9.87,1.01,0.09,-0.15,-0.13
1677736775.3650568,1.42,9.81,1.13,0.08,-0.09,-0.21
1677736775.3880882,1.27,10.19,1.18,0.05,-0.11,-0.19
1677736775.4116433,1.7,9.66,0.98,0.03,-0.2,0.03
1677736775.46811,1.82,9.62,1.08,0.03,-0.17,0.03
1677736775.4949224,1.55,9.64,1.05,0.05,-0.07,-0.08
1677736775.5182672,1.63,9.77,1.06,0.03,-0.2,-0.02
1677736775.5606177,1.85,9.65,1.04,0.07,-0.16,0.11
1677736775.595358,1.73,9.71,1.01,0.08,-0.08,0.01
1677736775.619895,1.8,9.56,0.96,0.1,-0.17,0.01
1677736775.6459692,1.81,9.82,1.05,0.09,-0.14,0.03
1677736775.6674542,1.7,9.67,1.02,0.1,-0.06,-0.04
1677736775.6928267,1.21,9.63,1.0,0.1,-0.1,-0.03
1677736775.7183075,1.25,9.89,1.0,0.09,-0.19,0.02
1677736775.7729776,1.83,9.87,1.05,0.07,-0.19,0.03
1677736775.795961,2.0,9.84,1.08,0.06,-0.13,0.01
1677736775.8196402,1.38,9.73,0.95,0.03,-0.16,0.04
1677736775.8597882,1.51,9.66,0.9,0.04,-0.18,0.04
1677736775.8889956,1.44,9.57,0.89,0.07,-0.13,0.03
1677736775.9175172,1.69,9.89,1.2,0.06,-0.18,-0.03
1677736775.951561,1.82,9.71,0.96,0.04,-0.17,0.03
1677736775.9749827,1.78,9.56,0.96,0.07,-0.13,0.0
