timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677151855.0750766,-8.41,3.68,3.73,0.07,-0.13,0.02
1677151855.0959952,-8.39,3.68,3.68,0.07,-0.13,-0.0
1677151855.1247506,-8.39,3.69,3.72,0.07,-0.13,0.0
1677151855.1547165,-8.38,3.77,3.74,0.07,-0.13,0.01
1677151855.1793609,-8.41,3.68,3.65,0.07,-0.13,0.01
1677151855.2007833,-8.44,3.67,3.68,0.07,-0.14,0.01
1677151855.2226858,-8.4,3.69,3.65,0.07,-0.13,0.0
1677151855.280995,-8.4,3.7,3.7,0.07,-0.13,0.0
1677151855.3113148,-8.42,3.71,3.7,0.07,-0.13,0.01
1677151855.3383915,-8.37,3.7,3.76,0.07,-0.13,0.02
1677151855.3597755,-8.41,3.71,3.69,0.06,-0.14,0.02
1677151855.3817675,-8.43,3.71,3.71,0.07,-0.13,0.02
1677151855.409382,-8.4,3.67,3.69,0.06,-0.13,0.01
1677151855.4291682,-8.43,3.71,3.68,0.06,-0.15,0.01
1677151855.4535944,-8.4,3.72,3.66,0.07,-0.13,0.0
1677151855.4773638,-8.36,3.76,3.7,0.07,-0.13,0.02
1677151855.4988246,-8.4,3.69,3.66,0.06,-0.14,0.04
1677151855.5227044,-8.44,3.69,3.69,0.07,-0.13,0.02
1677151855.576695,-8.38,3.69,3.69,0.07,-0.13,0.0
1677151855.6042652,-8.39,3.71,3.72,0.07,-0.14,-0.0
1677151855.6268127,-8.44,3.7,3.66,0.07,-0.13,0.01
1677151855.6510792,-8.36,3.68,3.76,0.07,-0.13,0.02
1677151855.675069,-8.38,3.7,3.72,0.07,-0.14,0.01
1677151855.6971154,-8.4,3.74,3.68,0.07,-0.14,0.01
1677151855.7210348,-8.38,3.73,3.64,0.07,-0.13,0.02
1677151855.7423472,-8.4,3.73,3.63,0.07,-0.13,0.02
1677151855.7684288,-8.39,3.69,3.71,0.07,-0.13,0.01
1677151855.7961626,-8.39,3.72,3.65,0.07,-0.13,0.01
1677151855.8171153,-8.4,3.71,3.7,0.07,-0.13,0.01
1677151855.8783386,-8.43,3.74,3.62,0.07,-0.13,0.02
1677151855.89911,-8.39,3.73,3.73,0.06,-0.14,0.01
1677151855.9211817,-8.42,3.69,3.68,0.06,-0.13,0.02
1677151855.9573236,-8.41,3.72,3.67,0.07,-0.14,0.02
1677151856.01525,-8.4,3.73,3.7,0.07,-0.13,0.0
1677151856.0390904,-8.36,3.72,3.66,0.07,-0.13,0.01
1677151856.0634732,-8.43,3.71,3.73,0.07,-0.14,0.02
1677151856.0872898,-8.37,3.71,3.72,0.07,-0.13,0.01
1677151856.1132436,-8.37,3.7,3.64,0.07,-0.14,0.01
1677151856.1408386,-8.4,3.73,3.62,0.06,-0.14,0.02
1677151856.187727,-8.39,3.73,3.7,0.07,-0.13,0.01
1677151856.2076554,-8.39,3.71,3.61,0.07,-0.13,0.02
1677151856.2371,-8.43,3.7,3.67,0.07,-0.13,0.01
1677151856.2632809,-8.39,3.73,3.66,0.07,-0.14,0.02
1677151856.285187,-8.4,3.72,3.62,0.08,-0.13,0.02
1677151856.3052588,-8.43,3.74,3.73,0.07,-0.12,0.01
1677151856.3287928,-8.4,3.72,3.68,0.06,-0.13,0.01
1677151856.3526418,-8.38,3.72,3.7,0.07,-0.14,0.01
1677151856.3726337,-8.38,3.69,3.67,0.06,-0.14,0.01
