timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677737501.2499468,-0.34,9.74,1.81,0.03,-0.13,-0.01
1677737501.284511,-0.47,9.85,1.88,0.04,-0.12,-0.02
1677737501.317503,-0.46,9.77,1.96,0.04,-0.13,-0.01
1677737501.3432288,-0.22,9.74,1.86,0.04,-0.13,0.01
1677737501.3651123,-0.42,9.74,1.92,0.04,-0.11,0.0
1677737501.3924398,-0.2,9.58,1.88,0.04,-0.12,0.03
1677737501.540626,-0.37,9.64,1.79,0.05,-0.1,0.02
1677737501.5636475,-0.45,9.58,1.91,0.08,-0.11,0.01
1677737501.588719,-0.25,10.02,2.04,0.01,-0.12,0.04
1677737501.6096618,-0.28,9.71,1.95,0.03,-0.06,0.01
1677737501.6329017,-0.43,9.92,1.9,0.04,-0.07,0.02
1677737501.6560771,-0.46,9.78,1.83,0.02,-0.08,0.05
1677737501.6819222,-0.66,9.76,1.74,0.02,-0.14,0.04
1677737501.7441952,-0.28,9.75,1.76,0.02,-0.12,0.02
1677737501.7704074,-0.36,9.67,1.83,0.03,-0.12,0.03
1677737501.7924445,-0.48,9.75,1.81,0.05,-0.09,-0.0
1677737501.813374,-0.57,9.67,1.73,0.05,-0.12,0.02
1677737501.844685,-0.59,9.61,1.72,0.06,-0.14,0.03
1677737501.8692749,-0.68,9.65,1.76,0.06,-0.19,0.02
1677737501.8920064,-0.37,9.76,1.82,0.06,-0.19,0.01
1677737501.9135888,-0.55,9.81,1.84,0.05,-0.2,0.03
1677737501.936457,-0.35,9.67,1.75,0.06,-0.17,0.03
1677737501.956962,-0.26,9.67,1.7,0.08,-0.15,0.04
1677737501.9822314,-0.33,9.69,1.7,0.09,-0.12,0.03
1677737502.0367303,-0.37,9.77,1.82,0.1,-0.12,0.04
1677737502.0584364,-0.57,10.02,1.87,0.06,-0.13,0.06
1677737502.0806422,-0.25,9.8,1.76,0.07,-0.14,0.04
1677737502.1014757,-0.21,9.71,1.75,0.07,-0.14,0.05
1677737502.1209934,-0.29,9.73,1.89,0.09,-0.1,0.03
1677737502.1475377,-0.36,9.87,1.87,0.09,-0.09,0.04
1677737502.174091,-0.64,9.78,1.85,0.06,-0.11,0.02
1677737502.197841,-0.98,9.7,1.8,0.06,-0.16,0.02
1677737502.2196257,-0.47,9.73,1.85,0.07,-0.16,-0.01
1677737502.242144,-0.49,9.78,1.87,0.07,-0.15,-0.0
1677737502.2857947,-0.5,9.71,1.82,0.07,-0.14,0.01
1677737502.3447974,-0.61,9.78,1.81,0.07,-0.17,0.01
1677737502.3677747,-0.56,9.92,1.84,0.07,-0.17,0.03
1677737502.386808,-0.24,9.73,1.76,0.09,-0.08,0.03
1677737502.407385,-0.06,9.72,1.8,0.09,-0.02,0.03
1677737502.4284258,0.04,9.72,1.81,0.15,0.12,-0.0
1677737502.4556456,2.49,9.57,1.93,0.16,0.46,-0.05
1677737502.481882,3.18,9.97,2.2,0.18,0.73,-0.07
1677737502.5080786,8.38,7.06,3.39,0.27,2.76,0.48
1677737502.5324528,6.3,6.07,6.26,0.99,4.36,0.46
1677737502.5575488,-2.67,6.19,8.82,1.42,4.36,0.59
1677737502.5798912,-8.96,6.94,9.3,1.82,4.36,0.88
1677737502.602484,-19.61,18.13,6.22,2.06,2.8,-0.21
1677737502.6463776,-19.61,19.61,7.75,-1.07,-4.36,-1.96
1677737502.6699526,-18.51,4.23,19.61,-4.36,-4.36,-1.03
1677737502.7185338,-5.24,1.83,19.61,-2.52,-4.36,-2.41
1677737502.7515352,19.61,6.26,18.28,-3.1,-4.36,-4.36
1677737502.7730486,15.39,-0.29,1.9,-1.71,-1.09,-2.77
1677737502.7990673,19.03,6.24,0.44,-1.66,-0.23,0.85
1677737502.822513,15.66,0.86,-1.46,-1.2,1.09,1.89
1677737502.8453526,13.5,1.31,-1.97,0.11,2.95,1.81
1677737502.8674638,2.82,2.31,-1.53,1.01,3.73,1.79
1677737502.8935068,1.5,3.8,-0.66,1.76,3.76,1.35
1677737502.9427965,-1.83,5.98,0.3,2.33,3.89,0.95
1677737502.9690554,-7.09,11.91,0.92,1.96,2.5,0.72
1677737502.9958267,-3.09,10.9,-0.38,0.53,0.42,-0.02
1677737503.0205443,0.48,8.86,-0.57,0.73,0.6,-0.06
1677737503.045613,-2.11,10.2,0.23,1.06,0.69,-0.38
1677737503.0772598,-1.54,11.44,0.78,0.96,0.35,-0.59
1677737503.1074018,0.35,11.87,1.15,0.58,0.22,-0.52
1677737503.13659,1.45,11.1,1.26,0.46,0.34,-0.27
