timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677737452.6464975,-0.03,9.91,0.8,0.09,-0.12,0.04
1677737452.7072108,-0.67,9.89,0.77,0.08,-0.1,0.07
1677737452.7526689,-0.84,9.82,0.73,0.08,-0.16,0.06
1677737452.7929194,-0.54,9.83,0.87,0.07,-0.14,0.05
1677737452.8119175,-0.34,9.98,0.82,0.01,-0.17,-0.01
1677737452.8838775,-0.55,9.8,0.63,0.05,-0.1,0.01
1677737452.9072592,-0.9,9.73,0.64,0.05,-0.13,0.02
1677737452.9332376,-0.57,9.93,0.79,0.04,-0.12,-0.01
1677737452.9565878,-0.84,9.73,0.61,0.01,-0.17,0.03
1677737452.979147,-0.53,9.58,0.68,0.05,-0.19,0.0
1677737453.003277,-0.49,9.84,0.68,0.07,-0.12,-0.06
1677737453.0335574,-0.55,9.93,0.84,0.06,-0.11,-0.06
1677737453.0583704,-0.64,9.91,0.77,0.03,-0.16,0.02
1677737453.0827918,-0.56,9.7,0.7,0.02,-0.15,0.02
1677737453.1074746,-0.49,9.64,0.55,0.05,-0.13,-0.01
1677737453.1660814,-0.63,9.64,0.63,0.08,-0.13,-0.03
1677737453.195266,-0.49,9.86,0.72,0.06,-0.13,-0.03
1677737453.2170808,-0.23,9.83,0.58,0.05,-0.07,0.01
1677737453.239138,-0.92,9.95,0.7,0.08,-0.06,-0.01
1677737453.2606466,-0.76,9.92,0.72,0.03,-0.13,-0.01
1677737453.284763,-0.58,9.9,0.72,0.05,-0.13,-0.03
1677737453.3115897,-0.47,9.82,0.69,0.04,-0.12,-0.04
1677737453.334477,-0.24,9.79,0.68,0.05,-0.1,-0.01
1677737453.357025,-0.77,9.83,0.68,0.04,-0.11,0.02
1677737453.3790605,-0.84,10.11,0.71,0.03,-0.23,0.0
1677737453.4005797,-0.27,9.84,0.72,0.0,-0.21,-0.01
1677737453.4590335,-0.42,9.59,0.68,0.05,-0.15,-0.02
