timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677725983.7820842,-9.2,2.06,2.81,0.09,-0.13,-0.0
1677725983.8055482,-9.25,2.48,2.86,0.05,-0.13,0.03
1677725983.8249283,-9.32,2.11,2.85,0.03,-0.13,0.02
1677725983.8527477,-9.28,2.04,2.85,0.03,-0.15,0.04
1677725983.8796012,-9.01,2.05,2.81,0.04,-0.14,0.06
1677725983.9029489,-9.19,2.16,2.82,0.03,-0.13,0.05
1677725983.9327812,-9.27,2.07,2.82,0.03,-0.11,0.05
1677725983.9550028,-9.25,1.9,2.68,0.02,-0.15,0.04
1677725983.9846432,-9.3,2.02,2.72,0.04,-0.16,0.03
1677725984.016493,-9.08,1.9,2.78,0.04,-0.16,0.02
1677725984.0486662,-9.0,2.0,2.76,0.06,-0.14,0.01
1677725984.0795014,-9.11,2.09,2.81,0.05,-0.13,-0.02
1677725984.1037393,-9.14,2.14,2.77,0.06,-0.14,0.02
1677725984.136302,-9.12,2.05,2.81,0.06,-0.11,0.01
1677725984.1618056,-9.32,2.21,2.86,0.05,-0.11,0.01
1677725984.18433,-9.37,2.01,2.76,0.03,-0.13,0.02
1677725984.2092335,-9.19,1.91,2.77,0.03,-0.16,0.02
1677725984.2307105,-9.18,1.89,2.67,0.05,-0.14,0.01
1677725984.254399,-9.14,1.92,2.73,0.07,-0.12,0.01
1677725984.2835882,-9.12,2.01,2.76,0.09,-0.12,0.02
1677725984.3117683,-9.39,2.21,2.89,0.07,-0.13,0.02
1677725984.356021,-9.19,2.08,2.89,0.06,-0.16,0.01
1677725984.3816173,-9.01,2.15,2.76,0.06,-0.13,0.0
1677725984.403697,-9.02,1.91,2.65,0.07,-0.12,0.01
1677725984.4305713,-9.07,2.08,2.77,0.08,-0.12,0.03
1677725984.4532282,-9.22,2.09,2.8,0.08,-0.1,0.02
1677725984.4841115,-9.33,2.17,2.83,0.05,-0.1,-0.01
1677725984.5051143,-9.21,2.01,2.77,0.06,-0.1,-0.02
1677725984.5376782,-9.28,1.91,2.7,0.07,-0.13,0.01
1677725984.5600288,-9.16,1.92,2.83,0.1,-0.13,0.03
1677725984.597028,-9.34,2.13,2.82,0.08,-0.12,0.02
1677725984.6205544,-9.34,2.25,2.9,0.07,-0.12,0.0
1677725984.6487515,-8.87,1.83,2.72,0.08,-0.11,0.03
1677725984.6882577,-9.04,2.15,2.75,0.09,-0.08,0.03
1677725984.7183323,-9.38,2.06,2.89,0.09,-0.11,0.04
1677725984.7434444,-9.2,2.07,2.83,0.09,-0.13,0.02
1677725984.7658522,-9.07,2.06,2.83,0.09,-0.11,0.02
1677725984.7995615,-9.39,2.33,3.04,0.07,-0.11,0.03
1677725984.8230157,-9.44,2.18,2.92,0.06,-0.13,0.02
1677725984.8455293,-9.06,1.97,2.78,0.07,-0.12,0.01
1677725984.8710496,-9.11,1.97,2.82,0.06,-0.11,0.02
1677725984.8976338,-9.38,2.0,2.75,0.07,-0.11,0.03
1677725984.9286256,-9.39,1.99,2.81,0.07,-0.14,0.03
1677725984.970888,-9.07,1.9,2.81,0.07,-0.14,0.03
1677725984.9970202,-9.12,1.96,2.86,0.08,-0.11,0.02
1677725985.0197732,-9.89,2.16,2.87,0.05,-0.21,0.03
1677725985.0428593,-9.47,2.05,2.9,0.04,-0.29,0.02
1677725985.0640793,-8.83,1.7,2.66,0.04,-0.22,0.04
1677725985.0942848,-9.04,1.78,2.59,0.08,-0.11,0.05
1677725985.1168306,-9.61,1.96,2.55,0.09,-0.09,0.11
1677725985.141295,-10.21,2.08,2.58,0.04,-0.13,0.26
1677725985.1613846,-10.72,1.94,2.42,0.03,-0.12,0.34
1677725985.194123,-11.37,2.54,2.43,-0.11,0.02,0.51
1677725985.2148998,-12.07,2.24,2.54,-0.18,0.15,0.58
1677725985.238098,-15.76,0.99,3.09,-0.53,0.33,0.46
1677725985.28206,-17.26,-0.48,3.04,-0.5,0.19,0.47
1677725985.309708,-19.61,-2.42,3.74,0.32,-0.71,0.66
1677725985.3412516,-19.61,1.68,6.93,0.99,-2.69,0.99
1677725985.3642762,-19.61,1.22,8.81,0.81,-4.36,0.73
1677725985.3941536,-19.61,1.8,10.5,1.01,-4.36,-0.31
1677725985.4146707,-19.61,3.47,12.3,0.81,-4.36,-0.89
1677725985.4382443,-13.82,0.53,15.59,-0.1,-4.36,-1.92
1677725985.4729242,-7.25,1.07,17.19,-0.45,-4.36,-1.68
1677725985.495491,-2.63,-0.36,15.32,-0.43,-4.36,-1.69
1677725985.520697,7.71,0.26,11.77,-0.84,-4.36,-2.32
1677725985.545059,11.61,1.57,7.17,-1.08,-4.36,-1.79
1677725985.5701916,17.86,1.31,1.72,-1.8,-4.36,-0.99
1677725985.6106784,16.38,-0.58,-1.38,-2.01,-3.79,-1.19
1677725985.6408122,18.81,-4.08,-4.95,-0.94,-1.52,-0.61
1677725985.6724775,16.25,-2.92,-6.36,-0.32,1.03,-0.23
1677725985.6953995,15.33,-2.88,-5.82,0.26,3.32,-0.51
1677725985.717621,10.77,-2.76,-4.7,0.9,4.36,-0.46
1677725985.7445722,10.0,-3.21,-3.32,1.37,4.36,-0.02
1677725985.78183,8.37,-3.46,-0.81,1.88,4.36,0.42
1677725985.814751,-2.38,-0.37,8.76,2.37,4.36,1.17
1677725985.83914,-19.61,8.43,7.72,1.42,4.36,-0.17
1677725985.893946,-11.69,3.38,1.21,0.13,4.12,0.3
1677725985.9349782,-13.27,0.97,1.23,0.19,3.61,2.07
1677725985.9545224,-16.19,1.18,2.24,0.12,3.65,0.82
1677725986.0017152,-19.61,-0.13,1.55,-0.29,1.62,0.03
1677725986.0286512,-15.12,1.44,1.4,-0.0,1.02,-0.14
1677725986.051504,-13.52,-0.22,0.57,0.01,0.69,-0.25
1677725986.0856187,-13.75,0.09,0.65,0.03,0.61,-0.28
1677725986.118432,-12.87,0.38,0.71,0.12,0.23,-0.29
1677725986.14089,-10.79,1.01,0.8,0.09,0.14,-0.19
1677725986.166495,-10.53,1.11,0.89,0.06,0.1,-0.08
1677725986.2053504,-11.53,1.11,1.03,0.13,-0.17,-0.03
1677725986.2351472,-10.49,1.22,0.97,0.09,-0.29,-0.02
1677725986.2557647,-8.96,1.62,0.79,0.06,-0.11,-0.17
1677725986.2810428,-8.8,1.59,0.89,0.02,-0.04,-0.11
1677725986.3033063,-9.82,1.33,0.93,0.02,-0.08,-0.05
1677725986.3328614,-9.19,1.28,0.99,0.02,-0.21,0.05
1677725986.356611,-8.99,1.2,0.91,0.05,-0.12,0.02
1677725986.3907642,-9.55,1.3,0.97,0.07,0.03,-0.02
1677725986.41285,-10.14,1.4,0.98,0.06,0.0,-0.0
1677725986.4439368,-9.94,1.16,1.03,0.05,-0.2,-0.02
1677725986.4856896,-9.24,0.94,0.89,0.08,-0.14,-0.04
1677725986.5157022,-9.73,1.28,1.0,0.13,-0.03,-0.07
1677725986.5390563,-9.43,1.16,0.96,0.11,-0.13,0.01
1677725986.5729866,-9.33,1.4,0.91,0.11,-0.09,0.02
1677725986.593863,-9.58,1.51,1.02,0.08,-0.03,-0.03
1677725986.6248224,-9.79,1.24,0.99,0.09,-0.09,-0.02
1677725986.6471262,-9.48,1.4,1.09,0.11,-0.1,-0.01
1677725986.679188,-9.31,1.36,1.15,0.09,-0.06,-0.01
1677725986.701752,-9.43,1.3,1.09,0.09,-0.04,-0.03
1677725986.735471,-9.7,1.29,1.04,0.08,-0.05,-0.01
1677725986.7749078,-9.68,1.43,1.13,0.1,-0.09,-0.0
1677725986.8056967,-9.84,1.57,1.25,0.07,-0.08,-0.02
1677725986.8332691,-9.57,1.44,1.24,0.05,-0.09,-0.02
1677725986.8614664,-9.36,1.3,1.2,0.06,-0.06,-0.0
1677725986.8845763,-9.76,1.49,1.33,0.06,-0.07,0.02
1677725986.9088013,-9.84,1.54,1.42,0.06,-0.09,0.01
1677725986.935771,-9.69,1.4,1.34,0.04,-0.11,-0.0
1677725986.96084,-9.35,1.27,1.3,0.06,-0.08,-0.02
1677725986.9915211,-9.7,1.25,1.24,0.07,-0.09,-0.01
1677725987.0206945,-9.55,1.16,1.28,0.07,-0.09,0.01
1677725987.062388,-9.68,1.41,1.36,0.09,-0.08,0.02
1677725987.088347,-9.89,1.52,1.45,0.08,-0.12,-0.0
1677725987.1099434,-9.63,1.57,1.38,0.06,-0.14,-0.01
1677725987.1309206,-9.33,1.35,1.31,0.06,-0.12,-0.02
1677725987.1542392,-9.38,1.25,1.27,0.08,-0.11,-0.02
1677725987.1837835,-9.59,1.47,1.39,0.08,-0.13,0.0
1677725987.2095528,-9.48,1.5,1.29,0.07,-0.12,0.0
