timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676107213.1698277,3.1,9.26,-1.64,0.06,-0.13,0.01
1676107213.2392375,3.08,9.12,-1.68,0.07,-0.15,0.02
1676107213.2702808,3.12,9.09,-1.68,0.08,-0.13,0.02
1676107213.3009598,2.97,9.18,-1.66,0.09,-0.14,0.02
1676107213.337134,2.98,9.33,-1.62,0.07,-0.14,0.0
1676107213.364355,3.24,9.24,-1.64,0.05,-0.15,-0.01
1676107213.3880055,3.43,9.01,-1.73,0.06,-0.13,0.02
1676107213.4532063,3.18,9.06,-1.69,0.07,-0.11,0.02
1676107213.4778142,3.21,9.1,-1.72,0.06,-0.11,0.01
1676107213.511749,3.1,9.14,-1.67,0.07,-0.13,0.03
1676107213.5419,3.06,9.25,-1.62,0.06,-0.11,0.03
1676107213.568409,3.1,9.18,-1.63,0.05,-0.13,0.02
1676107213.6080658,2.88,9.06,-1.82,0.05,-0.15,0.01
1676107213.6375988,2.83,8.9,-1.87,0.08,-0.15,0.02
1676107213.6599293,3.13,9.05,-1.6,0.1,-0.17,0.0
1676107213.688101,3.21,9.05,-1.54,0.1,-0.17,0.01
1676107213.7464845,3.27,9.26,-1.58,0.07,-0.16,0.03
1676107213.7726283,3.04,9.21,-1.68,0.08,-0.15,0.01
1676107213.801315,3.29,9.14,-1.71,0.07,-0.15,-0.01
1676107213.8281536,3.28,9.21,-1.7,0.08,-0.12,0.01
1676107213.8488026,3.09,9.38,-1.61,0.06,-0.12,0.02
1676107213.87286,3.15,9.23,-1.76,0.04,-0.13,0.02
1676107213.9026916,3.08,9.22,-1.68,0.05,-0.12,0.0
1676107213.9393952,3.2,9.1,-1.71,0.05,-0.12,0.02
1676107213.975327,3.11,9.19,-1.67,0.06,-0.13,0.01
1676107214.0026517,3.05,9.17,-1.69,0.04,-0.13,0.02
1676107214.0534627,3.14,9.01,-1.64,0.05,-0.11,0.03
1676107214.0957646,3.04,9.11,-1.74,0.08,-0.11,0.01
1676107214.1512885,3.2,9.16,-1.68,0.07,-0.09,0.01
1676107214.1867528,2.82,9.15,-1.69,0.05,-0.13,0.01
1676107214.2247157,3.01,9.14,-1.6,0.07,-0.14,0.01
1676107214.2596593,3.24,9.04,-1.71,0.07,-0.15,0.0
1676107214.286063,3.25,9.12,-1.71,0.08,-0.13,0.02
1676107214.3549464,2.97,9.12,-1.76,0.07,-0.14,0.02
1676107214.3794994,3.0,9.09,-1.78,0.07,-0.13,0.0
1676107214.404717,3.12,9.0,-1.77,0.09,-0.12,0.02
1676107214.4332197,3.04,9.17,-1.62,0.1,-0.14,0.03
