timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676015458.5648124,-8.56,0.58,4.84,0.09,-0.12,0.04
1676015458.5884936,-8.86,0.72,4.86,0.09,-0.12,0.02
1676015458.6156156,-9.01,0.73,4.83,0.07,-0.17,0.0
1676015458.677027,-8.72,0.73,4.82,0.06,-0.18,-0.0
1676015458.7011468,-8.51,0.7,4.82,0.05,-0.14,-0.01
1676015458.7293005,-8.85,0.66,4.81,0.08,-0.14,0.01
1676015458.752208,-8.63,0.82,4.92,0.07,-0.16,0.02
1676015458.7737134,-8.55,0.73,4.84,0.06,-0.14,0.02
1676015458.8004837,-8.94,0.68,4.82,0.02,-0.15,0.01
1676015458.8318353,-8.88,0.53,4.76,0.04,-0.16,0.01
1676015458.8648388,-8.63,0.53,4.74,0.08,-0.17,0.03
1676015458.8934984,-8.7,0.69,4.73,0.08,-0.15,0.02
1676015458.915511,-8.74,0.7,4.78,0.07,-0.14,0.01
1676015458.9382117,-8.82,0.66,4.78,0.06,-0.15,0.01
1676015458.9895833,-8.67,0.68,4.75,0.07,-0.15,-0.0
1676015459.013867,-8.94,0.68,4.82,0.06,-0.12,0.0
1676015459.0416112,-8.94,0.63,4.8,0.06,-0.13,-0.01
1676015459.0676243,-8.69,0.62,4.79,0.07,-0.17,0.02
1676015459.101718,-8.59,0.62,4.8,0.08,-0.14,0.02
1676015459.133154,-8.62,0.66,4.79,0.09,-0.13,0.01
1676015459.1701272,-8.78,0.74,4.74,0.06,-0.14,0.02
1676015459.1988895,-8.72,0.66,4.72,0.05,-0.13,0.01
1676015459.2838645,-8.7,0.63,4.78,0.07,-0.13,0.02
1676015459.3101475,-8.75,0.78,4.89,0.08,-0.14,0.03
1676015459.3396213,-8.72,0.54,4.79,0.07,-0.13,-0.0
1676015459.3718984,-8.81,0.71,4.81,0.08,-0.13,0.0
1676015459.3973134,-8.62,0.65,4.75,0.08,-0.17,0.01
1676015459.425747,-8.49,0.65,4.77,0.09,-0.16,0.03
1676015459.4604976,-8.47,0.82,4.75,0.07,-0.11,0.03
1676015459.487048,-8.8,0.64,4.71,0.06,-0.09,0.01
1676015459.514179,-8.94,0.74,4.79,0.1,-0.14,0.02
