timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677738001.1311998,-1.12,9.75,1.14,0.09,-0.13,0.03
1677738001.1640532,-1.42,9.89,1.37,0.06,-0.13,0.0
1677738001.1864872,-1.31,9.83,1.31,0.05,-0.14,-0.0
1677738001.225959,-1.09,9.62,1.06,0.05,-0.15,-0.0
1677738001.2465944,-1.18,9.68,1.06,0.08,-0.13,0.0
1677738001.275444,-1.05,9.79,1.18,0.07,-0.13,0.02
1677738001.2983377,-1.19,9.92,1.29,0.07,-0.11,0.02
1677738001.3236864,-1.34,9.73,1.25,0.06,-0.11,0.02
1677738001.344731,-1.47,9.81,1.3,0.06,-0.14,0.01
1677738001.368189,-1.34,9.68,1.23,0.05,-0.15,0.0
1677738001.38982,-1.18,9.76,1.22,0.06,-0.16,0.01
1677738001.4097686,-1.02,9.73,1.26,0.06,-0.15,0.01
1677738001.4311385,-1.05,9.65,1.17,0.05,-0.14,0.01
1677738001.455819,-1.21,9.64,1.02,0.07,-0.13,0.0
1677738001.4782484,-1.22,9.62,1.08,0.09,-0.14,0.01
1677738001.5106337,-1.19,9.78,1.21,0.1,-0.15,0.03
1677738001.5397754,-1.1,9.98,1.26,0.06,-0.13,0.01
1677738001.5668192,-1.16,9.7,1.18,0.03,-0.11,-0.01
1677738001.5887873,-1.24,9.55,1.12,0.07,-0.13,0.01
1677738001.6106784,-1.0,9.69,1.16,0.09,-0.13,0.02
1677738001.639181,-1.1,9.85,1.3,0.08,-0.11,0.01
1677738001.675181,-1.19,9.94,1.25,0.06,-0.11,0.01
1677738001.7061982,-1.31,9.77,1.16,0.04,-0.14,0.0
1677738001.7420893,-1.19,9.54,1.02,0.06,-0.15,-0.01
1677738001.7692118,-1.11,9.8,1.24,0.1,-0.13,0.02
1677738001.7946725,-1.09,9.92,1.36,0.07,-0.13,0.02
1677738001.8199031,-1.37,9.8,1.19,0.04,-0.12,-0.0
1677738001.86192,-1.32,9.56,1.14,0.05,-0.15,-0.0
1677738001.8934996,-1.02,9.67,1.11,0.07,-0.15,0.02
1677738001.9196444,-1.05,9.73,1.18,0.08,-0.11,0.02
1677738001.9465315,-1.15,9.53,1.04,0.09,-0.11,0.01
1677738001.969712,-1.37,9.79,1.1,0.12,-0.11,0.02
1677738001.9976952,-1.08,9.64,1.27,0.13,-0.08,-0.02
1677738002.0216918,-1.39,9.99,1.17,0.17,-0.01,-0.06
1677738002.047731,-0.68,9.01,1.64,0.05,0.06,-0.12
1677738002.0787444,-1.06,8.4,1.5,0.32,0.41,-0.36
1677738002.116923,-2.09,8.95,2.77,0.57,0.64,-0.3
1677738002.1536288,-19.61,19.61,7.43,-1.08,-3.27,-1.75
1677738002.1843803,-3.48,9.75,16.32,-4.36,-4.36,-0.29
1677738002.2102334,9.9,1.33,9.19,-2.67,-4.36,-2.36
1677738002.2327893,9.42,5.77,5.45,-1.87,-4.36,-4.09
1677738002.255536,17.2,3.02,-1.2,-1.76,-2.23,-3.41
1677738002.2814095,16.15,5.69,-2.25,-1.33,-1.44,-2.08
1677738002.3043396,11.14,6.27,-2.1,-1.57,-0.61,0.28
1677738002.329086,9.19,4.3,-2.75,-1.26,0.01,0.48
1677738002.3523726,7.89,3.46,-4.24,-0.46,0.87,0.43
1677738002.379948,3.3,5.4,-4.17,0.32,1.43,0.12
1677738002.407405,1.41,5.86,-3.68,0.64,1.45,-0.16
1677738002.4332108,5.35,7.75,-2.64,1.35,1.47,0.44
