timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677734250.589758,-7.5,5.22,-2.89,-0.07,-0.17,-0.01
1677734250.6346655,-6.91,4.65,-3.25,-0.03,-0.1,0.0
1677734250.6650288,-7.44,4.93,-3.15,0.06,-0.06,-0.01
1677734250.7089655,-6.93,5.11,-2.99,0.05,-0.05,0.03
1677734250.7513564,-7.87,5.07,-2.89,0.05,-0.02,0.02
1677734250.7734928,-7.35,4.86,-3.05,0.08,-0.07,-0.03
1677734250.8202646,-7.88,5.13,-2.81,0.03,-0.04,0.05
1677734250.8441184,-7.81,5.11,-2.8,0.08,-0.06,0.04
1677734250.911343,-7.64,5.15,-2.75,0.09,-0.08,-0.0
1677734250.9427364,-7.89,5.32,-2.64,0.05,-0.12,0.03
1677734250.9908564,-7.5,5.04,-2.6,0.05,-0.13,0.01
1677734251.0268996,-7.94,4.91,-2.53,0.05,-0.17,0.01
1677734251.0758488,-7.4,4.83,-2.67,0.14,-0.17,0.0
1677734251.1047,-7.87,4.99,-2.65,0.08,-0.14,0.01
1677734251.143916,-7.6,4.77,-2.86,0.13,-0.18,0.05
1677734251.1643555,-7.49,5.02,-2.77,0.14,-0.11,0.02
1677734251.1984046,-7.88,5.18,-2.73,0.05,-0.16,0.05
1677734251.2241075,-7.55,4.95,-2.81,0.09,-0.16,0.05
1677734251.2622883,-7.87,5.21,-2.75,0.07,-0.15,0.03
1677734251.2836509,-7.77,4.98,-2.85,0.05,-0.18,-0.01
1677734251.3261592,-7.75,5.0,-2.79,0.07,-0.18,-0.01
1677734251.3480203,-7.35,4.94,-2.88,0.08,-0.14,-0.02
1677734251.3940778,-7.47,5.05,-2.66,0.1,-0.13,0.01
1677734251.4137864,-7.46,5.18,-2.68,0.08,-0.13,-0.02
1677734251.4656906,-7.86,5.26,-2.65,0.04,-0.13,0.01
1677734251.516572,-7.48,4.93,-2.84,0.06,-0.11,-0.0
1677734251.5677483,-7.57,5.04,-2.75,0.08,-0.09,-0.01
1677734251.628313,-7.57,5.15,-2.76,0.1,-0.11,0.0
1677734251.6570582,-7.6,5.21,-2.57,0.07,-0.13,0.03
1677734251.7188797,-7.35,4.84,-2.84,0.09,-0.15,0.0
1677734251.7550423,-7.47,5.17,-2.69,0.12,-0.12,-0.03
1677734251.7800884,-7.15,4.77,-2.96,0.11,-0.07,0.01
1677734251.8201325,-6.62,4.14,-3.15,0.35,0.01,0.05
1677734251.8446743,-6.15,4.63,-2.55,0.52,0.22,0.08
1677734251.8831592,-5.99,4.65,-2.23,0.62,0.58,0.24
1677734251.9077022,-5.27,4.59,-2.08,0.71,0.77,0.27
1677734251.9629908,-2.54,3.78,-1.4,0.97,1.77,0.48
1677734251.996084,-0.81,2.26,-0.62,1.15,2.81,0.77
1677734252.0388372,-4.45,3.33,5.99,2.29,4.36,1.43
1677734252.1359546,-8.48,0.59,8.64,2.37,4.36,1.43
1677734252.2135458,-15.64,4.7,11.04,2.62,4.21,0.76
1677734252.263571,-9.36,0.8,8.77,-1.54,-2.8,-0.65
1677734252.289053,-5.8,3.03,4.87,-0.94,-2.28,-0.19
1677734252.3324797,-5.38,2.51,3.01,-0.61,-1.64,-0.02
1677734252.3558173,-5.08,2.58,2.8,-0.45,-1.29,-0.04
1677734252.392596,-5.65,2.87,2.03,-0.33,-0.62,-0.03
1677734252.4171593,-7.2,2.97,1.89,-0.22,-0.39,-0.02
1677734252.4819596,-7.6,3.62,2.25,0.08,-0.32,0.04
1677734252.5366726,-8.35,4.19,2.45,-0.03,-0.22,0.05
1677734252.586851,-8.93,4.06,2.39,0.1,-0.31,-0.02
1677734252.6203623,-8.6,4.52,2.4,0.08,-0.23,-0.06
1677734252.6637998,-8.61,3.98,1.95,0.06,-0.32,-0.07
1677734252.6993182,-8.1,4.33,2.09,0.03,-0.18,0.01
1677734252.7292967,-8.7,4.28,2.1,0.03,-0.13,0.01
1677734252.7671237,-8.52,4.05,2.05,0.02,-0.19,0.0
1677734252.7891634,-8.31,4.11,1.98,0.06,-0.09,0.02
1677734252.8997505,-8.64,4.1,2.0,0.05,-0.08,0.05
1677734253.1344397,-8.61,4.05,2.06,0.06,-0.12,0.05
1677734253.1645863,-8.85,4.21,2.26,0.1,-0.21,0.03
1677734253.2619352,-8.69,4.23,2.11,0.12,-0.19,-0.0
1677734253.2889993,-8.53,4.33,2.13,0.1,-0.21,0.01
1677734253.3347406,-8.7,4.3,2.02,0.05,-0.18,0.04
1677734253.3796084,-8.79,4.36,2.09,0.01,-0.2,0.01
1677734253.4062777,-8.71,4.21,1.91,0.01,-0.2,-0.02
1677734253.492098,-8.71,4.03,1.83,0.06,-0.17,0.01
1677734253.5145931,-8.62,4.13,1.9,0.04,-0.16,0.03
1677734253.543514,-8.61,4.19,1.92,0.05,-0.16,0.01
1677734253.6168776,-8.51,4.2,1.91,0.03,-0.13,-0.01
