timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677736785.5687668,1.39,9.79,1.04,0.04,-0.12,0.03
1677736785.590706,1.36,9.67,1.0,0.04,-0.15,0.03
1677736785.62071,1.58,9.67,0.94,0.06,-0.15,0.01
1677736785.7939353,1.61,9.7,0.97,0.05,-0.14,0.0
1677736785.8192382,1.69,9.69,1.01,0.07,-0.11,0.02
1677736785.8395162,1.55,9.7,0.94,0.05,-0.1,0.0
1677736785.8601406,1.25,9.71,0.93,0.06,-0.12,-0.0
1677736785.8853135,1.3,9.71,1.04,0.06,-0.16,-0.01
1677736785.909105,1.43,9.86,1.03,0.05,-0.17,-0.0
1677736785.9593468,1.51,9.92,1.02,0.04,-0.14,-0.02
1677736785.988089,1.57,9.75,1.07,0.04,-0.13,0.01
1677736786.0096142,1.39,9.86,0.95,0.08,-0.14,-0.01
1677736786.0296082,1.59,9.88,1.0,0.06,-0.15,0.01
1677736786.0505035,1.59,9.79,0.93,0.06,-0.12,0.03
1677736786.0716476,1.52,9.94,1.0,0.05,-0.14,0.03
1677736786.098012,1.18,9.87,0.97,0.04,-0.16,0.01
1677736786.1239593,1.25,9.79,0.86,0.02,-0.2,0.02
1677736786.145295,0.25,10.18,0.98,-0.06,-0.42,-0.01
1677736786.1714373,1.04,10.73,1.1,-0.37,-0.93,0.08
1677736786.1984458,0.66,10.42,0.85,-0.74,-1.48,0.13
1677736786.224514,0.97,9.96,1.02,-0.93,-1.92,0.17
1677736786.276998,0.74,9.82,0.95,-1.0,-2.2,0.32
1677736786.3006852,11.22,10.54,1.59,-1.37,-2.33,1.35
1677736786.3257585,19.61,0.04,2.37,-0.47,2.84,2.97
1677736786.34645,19.61,-4.83,8.67,1.99,4.36,2.1
1677736786.3717473,-5.29,5.57,17.52,4.36,4.36,0.69
1677736786.3951025,-7.08,7.09,16.6,4.36,4.36,0.94
1677736786.4235926,-9.31,8.19,13.2,4.03,4.36,2.67
1677736786.4471264,-13.63,9.73,12.74,4.04,4.36,2.92
1677736786.4714444,-19.61,19.61,11.43,2.11,2.7,1.49
1677736786.4954937,-16.53,18.37,10.25,-0.67,-0.8,0.17
1677736786.5155835,-4.57,6.73,7.45,-2.05,-2.05,-0.59
1677736786.5778017,-2.13,4.97,6.26,-1.61,-2.02,-0.77
1677736786.6068716,0.28,5.78,4.24,-0.6,-1.51,-0.87
1677736786.6329832,1.31,9.45,4.13,0.13,-0.94,-0.6
1677736786.6555333,1.98,9.69,4.2,0.07,-0.8,-0.18
1677736786.6793242,0.69,8.98,4.14,0.09,-0.53,0.09
1677736786.7047763,0.11,9.98,4.52,0.1,-0.36,0.08
1677736786.7273629,-0.67,10.15,4.54,-0.06,-0.33,-0.01
1677736786.75201,-1.16,9.55,4.41,-0.28,-0.34,-0.16
1677736786.8025162,-1.45,9.11,4.25,-0.28,-0.39,-0.21
1677736786.864656,-0.37,8.64,3.69,-0.23,-0.42,-0.26
1677736786.8854103,-0.21,8.91,3.67,-0.14,-0.35,-0.25
1677736786.9096334,-0.22,9.34,3.67,-0.16,-0.35,-0.17
1677736786.9314444,-0.95,9.46,3.53,-0.21,-0.4,-0.21
1677736786.9590862,-0.9,9.31,3.46,-0.21,-0.47,-0.21
1677736786.983057,-0.3,9.07,3.39,-0.16,-0.52,-0.18
1677736787.0086582,-0.13,9.41,3.45,-0.12,-0.49,-0.14
1677736787.0281096,-0.25,9.38,3.4,-0.14,-0.41,-0.18
1677736787.0567448,-0.21,9.35,3.3,-0.13,-0.36,-0.23
1677736787.082264,-0.48,9.48,3.23,-0.13,-0.4,-0.26
1677736787.107143,0.09,9.17,3.07,-0.09,-0.43,-0.2
1677736787.1656375,0.28,9.38,3.26,-0.03,-0.32,-0.16
1677736787.1899638,0.17,9.47,3.19,-0.02,-0.27,-0.17
1677736787.2132623,-0.0,9.35,2.92,-0.02,-0.26,-0.08
1677736787.2348566,0.23,9.27,2.96,0.01,-0.22,-0.05
1677736787.2571185,0.2,9.39,3.01,0.06,-0.16,-0.02
1677736787.2776177,0.3,9.47,3.01,0.07,-0.12,0.02
1677736787.3141458,-0.04,9.51,3.1,0.09,-0.1,0.03
1677736787.3374546,-0.2,9.75,3.17,0.07,-0.11,0.01
1677736787.3619416,-0.2,9.44,3.01,0.08,-0.13,-0.0
1677736787.383227,-0.07,9.47,3.09,0.1,-0.14,0.01
1677736787.4086273,-0.1,9.65,3.19,0.07,-0.13,-0.0
