timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677151916.2069323,-7.51,3.67,5.59,0.07,-0.14,0.04
1677151916.2321253,-7.51,3.63,5.56,0.06,-0.14,0.02
1677151916.2690823,-7.49,3.68,5.62,0.07,-0.13,0.0
1677151916.3073325,-7.46,3.61,5.64,0.08,-0.13,0.02
1677151916.3342574,-7.5,3.66,5.63,0.07,-0.13,0.01
1677151916.363766,-7.5,3.65,5.67,0.08,-0.13,0.02
1677151916.3926415,-7.47,3.65,5.61,0.07,-0.12,-0.0
1677151916.416391,-7.45,3.63,5.6,0.07,-0.13,0.02
1677151916.4395375,-7.53,3.62,5.58,0.06,-0.14,0.01
1677151916.4972675,-7.49,3.66,5.67,0.06,-0.14,0.01
1677151916.5211718,-7.51,3.66,5.65,0.06,-0.11,-0.01
1677151916.5475304,-7.39,3.69,5.58,0.08,-0.12,0.0
1677151916.5702395,-7.47,3.63,5.62,0.07,-0.14,-0.01
1677151916.595523,-7.41,3.65,5.63,0.07,-0.13,0.01
1677151916.6189337,-7.46,3.64,5.69,0.07,-0.14,0.02
1677151916.6502352,-7.46,3.65,5.64,0.06,-0.14,0.01
1677151916.6975746,-7.41,3.66,5.63,0.06,-0.13,0.02
1677151916.7312074,-7.43,3.68,5.61,0.07,-0.14,0.04
1677151916.944268,-7.49,3.61,5.65,0.07,-0.12,-0.0
1677151916.9722085,-7.48,3.67,5.62,0.05,-0.13,-0.02
1677151916.9967823,-7.49,3.59,5.68,0.05,-0.16,0.02
1677151917.018384,-7.56,3.6,5.57,0.07,-0.15,0.03
1677151917.046546,-7.45,3.66,5.65,0.06,-0.13,0.0
1677151917.0967343,-7.39,3.58,5.68,0.07,-0.12,0.03
1677151917.1171317,-7.47,3.63,5.6,0.07,-0.13,0.04
1677151917.1522586,-7.46,3.62,5.65,0.07,-0.13,0.01
1677151917.1801505,-7.49,3.66,5.64,0.07,-0.11,-0.01
1677151917.2100272,-7.48,3.65,5.67,0.07,-0.11,-0.0
1677151917.2418375,-7.46,3.64,5.59,0.07,-0.13,0.01
1677151917.282212,-7.48,3.67,5.6,0.07,-0.13,0.01
1677151917.318321,-7.44,3.66,5.61,0.06,-0.14,0.02
1677151917.3482404,-7.47,3.63,5.63,0.07,-0.13,0.02
1677151917.3856316,-7.49,3.62,5.64,0.08,-0.12,0.03
1677151917.438019,-7.47,3.65,5.63,0.09,-0.12,0.03
1677151917.4642413,-7.42,3.61,5.63,0.09,-0.14,0.05
1677151917.4905584,-7.47,3.57,5.62,0.15,-0.18,0.2
1677151917.5211606,-7.56,3.48,5.72,0.11,-0.21,0.13
1677151917.5473402,-7.54,3.51,5.66,0.04,-0.23,0.06
1677151917.5753274,-7.43,3.57,5.55,0.1,-0.16,0.08
1677151917.59799,-7.6,3.37,5.69,0.14,-0.19,0.12
1677151917.6228724,-7.62,3.39,5.61,0.03,-0.15,-0.02
1677151917.6477675,-7.6,3.37,5.62,0.04,-0.13,-0.03
1677151917.70759,-7.56,3.44,5.63,0.08,-0.1,-0.0
1677151917.7358806,-7.58,3.48,5.61,0.07,-0.12,0.02
1677151917.7726755,-7.41,3.5,5.68,0.1,-0.12,0.05
1677151917.8032846,-7.58,3.39,5.65,0.05,-0.11,-0.0
1677151917.8345554,-7.56,3.42,5.6,0.07,-0.13,0.03
1677151917.8622234,-7.61,3.36,5.62,0.09,-0.14,0.05
1677151917.8976924,-7.57,3.44,5.62,0.04,-0.14,-0.01
1677151917.9277854,-7.52,3.47,5.61,0.05,-0.13,0.0
1677151917.9767723,-7.59,3.41,5.59,0.09,-0.13,0.04
1677151918.0010474,-7.55,3.36,5.69,0.08,-0.17,0.05
1677151918.028899,-7.46,3.44,5.53,0.0,-0.19,-0.03
1677151918.0532265,-7.52,3.4,5.72,0.09,-0.24,0.02
1677151918.076352,-7.7,3.37,5.55,0.13,-0.28,-0.04
1677151918.1003685,-7.93,3.4,5.75,0.17,-0.29,-0.47
1677151918.1373968,-8.0,3.39,5.58,0.22,-0.15,-0.4
1677151918.157611,-10.87,3.6,5.57,0.16,-0.6,-0.83
1677151918.18192,-8.76,5.26,5.59,-0.32,-0.83,-0.47
1677151918.2089243,-10.16,5.76,6.64,-0.72,-1.1,-0.34
1677151918.2324936,-7.55,3.42,6.09,-0.83,-1.02,-0.27
1677151918.2823489,-12.8,5.77,6.72,-0.66,-1.15,-0.55
1677151918.3120325,-13.87,4.79,7.25,-0.78,-1.52,-1.13
1677151918.3434515,-16.02,7.92,6.99,-1.29,-2.61,-0.85
1677151918.375459,-12.66,6.48,5.58,-0.99,-2.81,-1.04
1677151918.4044223,-10.17,9.36,4.78,-0.97,-2.89,0.24
1677151918.4431958,-10.4,7.01,3.28,-1.34,-2.71,0.32
1677151918.4814825,-10.59,6.67,3.22,-1.46,-2.76,-0.18
1677151918.5106626,-8.93,8.05,3.35,-1.67,-3.38,0.06
1677151918.5403705,-6.64,7.22,2.49,-1.82,-3.32,0.45
1677151918.5671074,-7.73,5.78,2.04,-2.09,-3.36,0.49
1677151918.5980928,-6.82,4.22,1.91,-2.07,-3.63,0.5
1677151918.624476,-7.38,3.29,2.25,-2.12,-3.78,-0.04
1677151918.6517012,-5.65,1.92,1.64,-2.07,-3.96,-0.49
1677151918.6744297,-2.54,0.74,-0.01,-2.06,-4.04,-0.62
1677151918.7260413,-2.35,-1.42,-0.57,-2.04,-4.08,-0.46
1677151918.7526782,-1.72,-2.66,-1.33,-1.77,-4.36,-0.29
1677151918.7752268,0.22,-3.6,-2.16,-1.09,-4.2,-0.25
1677151918.800363,2.03,-2.69,-3.02,-0.87,-4.19,-0.37
1677151918.8361104,4.2,-3.18,-4.16,-0.75,-4.17,-0.41
1677151918.859181,6.51,-3.75,-4.93,-0.52,-4.11,-0.34
1677151918.908834,9.57,-2.5,-6.14,-0.11,-3.46,-0.21
1677151918.938101,11.62,-3.18,-8.48,0.35,-2.45,0.05
1677151918.9590278,11.2,-1.85,-8.85,0.8,-1.58,0.15
1677151918.981371,10.53,0.25,-9.03,0.99,-0.7,0.21
1677151919.011427,9.12,1.21,-8.48,0.91,-0.38,0.13
1677151919.0510423,8.65,2.42,-8.41,0.83,-0.19,0.24
1677151919.0777702,7.84,2.83,-8.9,0.13,0.02,0.46
1677151919.106782,6.79,2.8,-8.95,0.19,0.18,0.33
1677151919.128564,4.07,2.41,-8.02,0.21,0.36,0.15
1677151919.152534,3.54,2.5,-7.76,0.08,0.0,-0.17
1677151919.1914432,4.19,2.38,-7.58,0.06,-0.1,-0.19
1677151919.21429,4.59,2.57,-7.77,0.05,-0.14,-0.24
1677151919.2387466,4.77,2.26,-7.95,0.06,-0.04,-0.04
1677151919.26242,4.42,2.81,-7.87,0.04,-0.12,0.1
1677151919.2838335,4.17,2.03,-8.11,0.04,-0.1,0.02
1677151919.30351,4.33,2.69,-7.96,0.05,-0.1,0.03
1677151919.3258345,4.13,1.97,-7.98,0.01,-0.11,0.03
1677151919.3487308,4.39,1.59,-8.1,0.08,-0.13,-0.14
1677151919.3744106,4.8,1.82,-8.05,0.13,-0.15,-0.1
1677151919.3996816,4.74,2.99,-7.85,0.11,-0.18,0.15
1677151919.429684,4.66,2.64,-8.01,-0.06,-0.17,0.24
1677151919.451799,4.43,1.78,-8.42,-0.13,-0.12,0.02
1677151919.476535,4.65,1.13,-8.55,-0.07,-0.12,-0.12
1677151919.4977934,4.93,1.12,-8.52,0.05,-0.08,-0.13
1677151919.5272918,4.4,2.13,-8.03,0.11,-0.09,-0.1
1677151919.5520225,4.19,2.33,-8.0,0.02,-0.09,-0.17
1677151919.5819285,4.53,1.53,-8.19,-0.01,-0.1,-0.25
1677151919.6036122,5.0,1.32,-8.33,0.17,-0.15,-0.34
1677151919.6264632,4.69,2.09,-8.1,0.17,-0.16,-0.27
