timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676016515.2299635,1.13,9.71,-0.47,0.09,-0.14,0.02
1676016515.2605548,1.06,9.6,-0.64,0.1,-0.16,0.04
1676016515.3099685,0.91,9.85,-0.46,0.12,-0.14,0.03
1676016515.33365,0.83,10.02,-0.29,0.1,-0.13,0.04
1676016515.3771026,0.89,9.85,-0.43,0.05,-0.1,0.05
1676016515.4113665,0.65,9.73,-0.48,0.05,-0.12,0.02
1676016515.439078,0.59,9.67,-0.45,0.07,-0.12,0.02
1676016515.4712334,0.78,9.65,-0.36,0.06,-0.14,0.01
1676016515.4979136,0.87,9.66,-0.41,0.06,-0.14,0.02
1676016515.5360568,0.84,9.55,-0.54,0.08,-0.12,0.02
1676016515.5734668,0.63,9.77,-0.53,0.1,-0.12,0.02
1676016515.6045177,0.83,9.9,-0.4,0.09,-0.16,0.03
1676016515.6368244,0.63,9.9,-0.36,0.08,-0.14,0.02
1676016515.6887562,0.74,9.9,-0.36,0.06,-0.15,-0.0
1676016515.7227316,0.74,9.73,-0.47,0.06,-0.13,0.01
1676016515.7508376,0.73,9.71,-0.57,0.07,-0.13,0.01
1676016515.7779536,0.75,9.96,-0.42,0.07,-0.12,0.01
1676016515.8103554,0.68,9.89,-0.38,0.07,-0.12,0.0
1676016515.842129,0.91,9.76,-0.4,0.05,-0.15,0.0
1676016515.8823686,0.78,9.64,-0.51,0.06,-0.13,-0.01
1676016515.9140146,0.62,9.65,-0.5,0.08,-0.12,0.0
1676016515.968662,0.61,9.88,-0.44,0.08,-0.14,-0.01
1676016515.9927986,1.1,9.89,-0.37,0.06,-0.14,-0.01
1676016516.024076,0.75,9.78,-0.49,0.07,-0.1,0.01
1676016516.05885,0.47,9.77,-0.57,0.06,-0.13,0.02
1676016516.085692,0.73,9.88,-0.41,0.08,-0.13,-0.01
1676016516.1178658,0.88,9.77,-0.46,0.08,-0.13,0.0
1676016516.150456,0.86,9.79,-0.37,0.08,-0.12,0.01
1676016516.1844049,0.83,9.75,-0.42,0.08,-0.12,-0.0
1676016516.2105582,0.8,9.76,-0.48,0.07,-0.11,0.0
1676016516.2349055,0.69,9.79,-0.49,0.1,-0.09,-0.01
1676016516.2748015,0.59,9.96,-0.39,0.07,-0.12,-0.01
1676016516.301576,0.62,9.92,-0.41,0.07,-0.15,-0.01
1676016516.330509,0.93,9.84,-0.4,0.08,-0.14,-0.0
1676016516.3551717,1.05,9.92,-0.43,0.08,-0.11,0.01
1676016516.3835022,0.41,9.89,-0.43,0.07,-0.13,0.02
1676016516.407652,0.98,9.77,-0.4,0.06,-0.14,0.02
1676016516.4354074,0.83,9.86,-0.45,0.07,-0.13,0.03
1676016516.4685688,0.72,9.84,-0.4,0.06,-0.14,0.02
1676016516.528105,0.91,9.81,-0.39,0.05,-0.14,0.03
1676016516.593243,1.05,9.66,-0.55,0.06,-0.12,0.01
1676016516.6159115,0.75,9.95,-0.34,0.08,-0.13,0.02
1676016516.6574626,0.79,9.75,-0.4,0.07,-0.12,0.03
1676016516.6879303,0.8,9.57,-0.51,0.09,-0.14,0.01
1676016516.7150414,0.81,9.79,-0.42,0.12,-0.14,0.01
1676016516.7406542,0.86,9.95,-0.35,0.12,-0.12,-0.0
1676016516.764187,0.77,9.86,-0.48,0.07,-0.13,0.01
1676016516.7982285,0.95,9.58,-0.54,0.07,-0.13,0.01
1676016516.9738493,1.19,9.45,-0.71,0.11,-0.09,-0.01
1676016517.0076516,1.45,9.01,-0.91,0.18,-0.05,-0.04
1676016517.030484,1.77,10.17,-0.87,0.68,0.35,-0.19
1676016517.0554087,2.56,10.87,-0.0,0.63,0.45,-0.27
1676016517.080066,2.77,11.78,0.72,0.49,0.54,-0.27
1676016517.1055386,3.94,10.83,1.09,0.29,0.75,-0.28
1676016517.1700878,4.13,10.07,1.49,0.27,0.86,-0.31
1676016517.198446,5.67,10.84,2.71,0.25,1.01,-0.1
1676016517.2221327,5.41,10.14,3.46,-0.03,1.68,0.47
1676016517.2504234,4.55,8.81,3.39,0.16,2.38,0.24
1676016517.272548,3.38,9.25,3.57,0.25,2.53,0.13
1676016517.295802,3.22,9.14,4.32,0.29,2.71,0.53
1676016517.3175588,2.43,9.8,4.79,0.27,3.05,0.42
1676016517.341355,0.67,9.63,4.77,0.16,3.31,-0.02
1676016517.3625207,1.22,9.28,4.57,0.03,3.24,0.11
1676016517.388522,1.58,7.87,4.62,0.11,3.34,0.59
1676016517.4161685,-0.2,9.53,5.08,0.29,3.54,0.42
1676016517.4668734,0.86,9.71,4.93,-0.12,3.67,0.2
1676016517.4930336,-1.67,7.14,3.74,0.23,3.91,0.49
1676016517.5185883,-1.27,9.39,3.48,0.39,3.23,0.38
1676016517.5409205,-3.23,7.82,3.03,0.56,3.23,0.53
1676016517.569052,-6.26,11.01,2.73,0.71,2.74,0.08
1676016517.5925772,-6.54,10.81,2.09,0.46,1.99,0.0
1676016517.6163652,-4.64,10.38,1.98,0.53,1.08,0.38
1676016517.6419983,-4.96,10.92,2.0,0.52,0.88,0.43
