timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677737077.8804233,3.05,9.34,1.26,-0.01,-0.2,0.08
1677737077.917385,2.87,9.02,1.08,0.02,-0.24,0.06
1677737077.938701,3.17,9.43,1.18,0.01,-0.18,0.01
1677737077.970164,3.05,9.43,1.11,0.02,-0.17,0.03
1677737077.995024,2.97,9.43,1.0,0.02,-0.16,0.01
1677737078.024966,2.96,9.35,1.03,0.02,-0.18,0.01
1677737078.0498118,3.19,9.56,1.15,0.05,-0.19,0.07
1677737078.075824,3.47,9.59,1.27,0.04,-0.15,0.07
1677737078.097249,3.03,9.55,1.19,0.02,-0.13,0.04
1677737078.1253731,3.01,9.34,1.18,0.04,-0.12,0.05
1677737078.180791,2.89,9.45,1.1,0.05,-0.13,0.09
1677737078.2027557,2.98,9.4,1.13,0.06,-0.13,0.09
1677737078.232514,2.72,9.62,1.33,0.02,-0.12,0.02
1677737078.262792,2.78,9.39,1.22,0.04,-0.16,0.06
1677737078.2861664,2.68,9.41,1.2,0.04,-0.15,0.04
1677737078.30889,2.85,9.49,1.22,0.02,-0.16,0.05
1677737078.3551035,2.85,9.28,1.01,0.03,-0.15,0.05
1677737078.3826506,2.82,9.33,1.07,0.02,-0.2,0.04
1677737078.4079342,2.94,9.37,1.06,0.06,-0.13,0.03
1677737078.4382234,2.79,9.38,1.17,0.07,-0.13,0.03
1677737078.485523,2.77,9.32,1.12,0.07,-0.14,0.01
1677737078.5122027,3.12,9.44,1.07,0.01,-0.13,-0.01
1677737078.550422,2.93,9.21,0.99,0.02,-0.12,0.01
1677737078.5759895,3.07,9.18,0.91,0.04,-0.13,-0.01
1677737078.624886,3.09,9.3,0.96,0.07,-0.13,-0.0
1677737078.6469529,2.96,9.54,1.11,0.07,-0.11,0.01
1677737078.671852,2.69,9.68,1.09,0.04,-0.14,0.02
1677737078.6942189,2.71,9.35,0.97,0.05,-0.16,0.03
1677737078.715618,2.81,9.53,1.06,0.05,-0.17,0.02
1677737078.7734065,2.97,9.49,1.04,0.06,-0.15,0.02
1677737078.7984943,2.66,9.66,1.09,0.03,-0.19,0.02
1677737078.8184905,2.99,9.62,1.08,0.06,-0.16,0.05
1677737078.844309,3.02,9.62,1.08,0.03,-0.18,0.08
1677737078.8760414,2.83,9.47,1.08,0.03,-0.18,0.07
1677737078.8996036,3.1,9.36,0.96,0.01,-0.17,0.03
1677737078.927025,3.0,9.4,0.96,0.05,-0.13,0.03
1677737078.9526083,2.82,9.38,0.95,0.06,-0.13,0.03
1677737078.9791725,2.8,9.45,0.99,0.02,-0.18,0.03
