timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677734271.8062882,-7.89,4.94,-2.32,0.06,-0.11,-0.01
1677734271.85934,-8.05,5.0,-2.28,0.1,-0.12,0.0
1677734271.886621,-8.09,5.18,-2.14,0.07,-0.16,0.05
1677734271.928117,-7.93,4.79,-2.39,0.05,-0.08,-0.02
1677734271.9730933,-8.09,4.76,-2.23,0.09,-0.15,0.06
1677734272.033166,-8.3,5.1,-2.13,0.05,-0.15,0.01
1677734272.0900705,-7.79,4.87,-2.35,0.06,-0.16,0.04
1677734272.1234217,-7.79,4.71,-2.3,0.06,-0.11,-0.02
1677734272.164031,-8.02,4.96,-2.14,0.05,-0.14,0.06
1677734272.2153134,-8.09,4.85,-2.24,0.05,-0.12,-0.03
1677734272.240078,-8.0,4.81,-2.31,0.06,-0.15,0.0
1677734272.2840471,-7.87,4.71,-2.35,0.08,-0.12,0.02
1677734272.3580012,-8.03,5.15,-2.08,0.09,-0.14,0.01
1677734272.398844,-7.89,5.05,-2.15,0.06,-0.15,0.03
1677734272.447578,-8.01,4.75,-2.37,0.08,-0.15,0.01
1677734272.4821286,-8.06,5.29,-2.12,0.07,-0.13,0.0
1677734272.5179589,-7.79,4.79,-2.36,0.03,-0.17,0.02
1677734272.5739665,-7.85,4.59,-2.48,0.04,-0.13,0.03
1677734272.5975175,-8.02,4.74,-2.32,0.09,-0.11,0.0
1677734272.6501825,-8.12,5.08,-2.15,0.06,-0.15,0.01
1677734272.7080374,-7.81,4.76,-2.38,0.04,-0.15,-0.01
1677734272.7337546,-7.92,4.88,-2.31,0.05,-0.14,0.03
1677734272.7643602,-8.0,4.78,-2.32,0.06,-0.15,0.02
1677734272.812665,-7.97,4.97,-2.35,0.06,-0.14,0.02
1677734272.868353,-7.73,4.79,-2.22,0.07,-0.13,0.01
1677734272.8995123,-7.98,5.07,-2.16,0.04,-0.09,-0.02
1677734272.9410856,-7.76,4.7,-2.32,0.03,-0.1,0.04
1677734272.9887238,-7.9,4.57,-2.41,0.03,-0.06,-0.01
1677734273.0143757,-7.69,4.58,-2.4,0.09,-0.11,0.06
1677734273.0792682,-7.55,4.9,-2.18,0.11,0.0,0.0
1677734273.1055326,-7.55,4.72,-2.27,0.14,0.03,-0.02
1677734273.1482942,2.33,2.69,-2.18,0.23,1.66,0.86
1677734273.1799505,2.84,1.05,-0.69,0.72,3.04,1.16
1677734273.2024422,-3.23,2.11,3.36,1.41,4.36,0.95
1677734273.2500086,-4.5,-0.55,7.02,2.17,4.36,0.75
1677734273.2791817,-6.8,-0.61,9.26,2.73,4.36,0.73
1677734273.302305,-17.03,3.59,11.19,3.18,4.36,0.32
1677734273.325097,-19.61,9.78,11.8,1.93,2.19,0.22
1677734273.3629973,-18.1,9.61,11.52,-0.42,-0.37,0.13
1677734273.3885064,-12.93,3.48,10.47,-1.62,-1.84,-0.05
1677734273.4485462,-11.21,2.22,9.24,-1.45,-2.4,-0.19
1677734273.4754126,-8.6,2.93,7.24,-1.17,-2.99,0.13
1677734273.514462,-10.59,4.42,6.4,-1.36,-3.43,-0.05
1677734273.5736506,-5.78,1.69,5.13,-1.29,-3.41,-0.18
1677734273.631649,-4.47,2.02,3.01,-0.96,-2.62,-0.4
1677734273.654527,-4.39,2.49,0.75,-0.52,-1.01,-0.36
1677734273.6979246,-6.93,3.14,0.26,0.05,-0.42,0.09
1677734273.7234342,-6.43,3.25,0.43,0.07,-0.26,0.07
1677734273.7729168,-9.19,4.22,0.84,0.13,0.03,0.07
1677734273.7939174,-8.9,3.66,0.75,0.09,-0.1,0.04
1677734273.8281248,-8.82,4.2,0.99,0.14,-0.1,0.03
1677734273.8480794,-8.65,4.13,0.99,0.12,-0.04,-0.01
1677734273.882833,-9.44,4.04,1.01,0.12,-0.13,0.03
1677734273.911103,-9.5,4.34,1.23,0.13,-0.2,0.04
1677734273.9590812,-8.95,4.17,1.07,0.04,-0.22,-0.03
1677734274.0081415,-8.84,4.07,0.82,0.01,-0.15,-0.06
1677734274.035247,-8.66,4.33,1.26,0.15,-0.28,0.04
1677734274.078627,-8.65,4.02,1.08,0.05,-0.1,-0.06
1677734274.126685,-9.03,3.78,0.92,0.06,-0.15,0.01
1677734274.1521933,-8.79,4.07,1.17,0.13,-0.11,0.01
1677734274.1905713,-9.32,3.94,1.19,0.08,-0.12,0.02
1677734274.217525,-9.2,3.73,1.06,0.1,-0.23,0.08
1677734274.2588456,-8.88,3.89,0.96,0.13,-0.23,0.05
1677734274.2788496,-8.71,4.07,0.94,0.13,-0.2,0.08
1677734274.3221784,-8.88,4.08,0.87,0.09,-0.17,0.07
1677734274.3413148,-8.88,3.92,0.82,0.07,-0.2,0.05
1677734274.3680816,-8.5,3.85,0.74,0.1,-0.18,0.04
1677734274.4086676,-8.54,4.0,0.84,0.09,-0.16,0.04
1677734274.4414265,-9.11,3.89,0.7,0.03,-0.18,0.01
1677734274.4925318,-8.66,3.74,0.6,0.09,-0.19,0.02
1677734274.5433495,-8.79,4.09,0.84,0.06,-0.16,0.01
1677734274.5750563,-8.93,3.74,0.68,0.05,-0.15,-0.01
1677734274.6281512,-8.87,4.01,0.81,0.04,-0.15,-0.07
1677734274.6735773,-8.84,3.68,0.85,0.05,-0.14,-0.09
