timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677737113.2363791,3.24,9.13,1.02,0.06,-0.11,0.15
1677737113.25859,2.82,9.24,0.89,0.09,-0.03,0.07
1677737113.2823956,2.73,9.2,0.84,0.11,-0.05,0.02
1677737113.308342,2.8,9.42,0.93,0.12,-0.1,0.02
1677737113.3617897,2.84,9.67,1.01,0.11,-0.14,0.01
1677737113.3893886,3.41,9.56,1.03,0.09,-0.11,-0.02
1677737113.4148707,2.76,9.61,1.13,0.04,-0.04,0.04
1677737113.4410188,2.73,9.34,0.98,0.06,-0.07,0.05
1677737113.5008774,2.61,9.68,1.12,0.04,-0.14,0.01
1677737113.5227196,3.3,9.38,0.99,0.05,-0.12,0.03
1677737113.549713,2.83,9.4,1.13,0.03,-0.12,0.06
1677737113.574946,2.71,9.24,1.04,0.04,-0.15,0.08
1677737113.5967736,3.02,9.16,1.08,0.08,-0.15,0.09
1677737113.6742463,2.91,9.3,1.04,0.1,-0.1,0.05
1677737113.7076092,2.84,9.38,1.04,0.11,-0.12,0.06
1677737113.7284565,2.62,9.56,1.03,0.03,-0.13,-0.02
1677737113.7596345,2.83,9.32,0.98,0.04,-0.16,-0.01
1677737113.7810092,2.89,9.33,0.98,0.05,-0.12,0.0
1677737113.804058,2.86,9.36,0.97,0.06,-0.1,-0.02
1677737113.8253052,2.62,9.69,1.01,0.04,-0.13,-0.03
1677737113.8497498,2.97,9.3,0.91,0.04,-0.14,0.01
1677737113.8734815,2.77,9.63,1.14,0.04,-0.13,0.03
1677737113.8970025,3.03,9.51,1.13,0.05,-0.12,0.02
1677737113.921352,2.65,9.48,1.07,0.04,-0.11,0.01
1677737113.9676683,2.77,9.33,0.81,0.06,-0.1,-0.0
1677737113.9909172,2.93,9.44,1.07,0.06,-0.13,0.06
1677737114.0116694,2.85,9.47,1.09,0.06,-0.11,0.04
1677737114.0503056,2.75,9.57,1.07,0.04,-0.13,-0.02
1677737114.0794094,2.81,9.64,1.05,0.01,-0.13,-0.02
1677737114.102864,2.91,9.42,0.89,0.05,-0.12,0.01
1677737114.1255624,2.61,9.66,1.02,0.03,-0.14,0.01
1677737114.149044,2.96,9.58,1.08,0.04,-0.13,-0.02
1677737114.1720145,2.78,9.54,0.88,-0.01,-0.13,0.01
1677737114.1963143,2.7,9.34,0.79,-0.0,-0.15,0.01
1677737114.242775,3.07,9.14,0.75,0.02,-0.17,-0.01
1677737114.275104,2.99,9.41,0.87,0.04,-0.13,-0.01
1677737114.298383,2.64,9.52,0.97,0.06,-0.15,0.01
1677737114.3247724,2.94,9.56,0.91,0.04,-0.16,-0.01
1677737114.3471022,2.98,9.29,0.89,0.03,-0.14,0.0
1677737114.373833,2.91,9.56,0.8,0.05,-0.14,0.04
1677737114.4020944,2.71,9.37,0.8,0.06,-0.13,0.02
1677737114.4486427,2.88,9.4,0.88,0.07,-0.15,0.01
1677737114.4760818,3.06,9.41,0.93,0.04,-0.12,-0.02
1677737114.4978158,2.86,9.53,0.95,0.05,-0.14,0.0
1677737114.5368469,2.96,9.4,0.8,0.05,-0.12,-0.0
1677737114.5698388,2.74,9.25,0.78,0.07,-0.11,0.0
1677737114.5962112,3.09,9.39,0.8,0.05,-0.17,0.0
1677737114.623284,3.25,9.15,0.76,0.09,-0.14,0.0
1677737114.6486433,3.12,9.37,0.79,0.11,-0.11,0.02
1677737114.7159655,2.64,9.63,0.84,0.06,-0.17,0.01
1677737114.7408814,2.89,9.47,0.75,0.08,-0.16,-0.03
1677737114.7750962,3.18,9.32,0.93,0.09,-0.14,-0.03
1677737114.797124,2.77,9.73,1.09,0.06,-0.16,0.03
1677737114.8409672,3.21,9.32,0.91,0.04,-0.18,0.0
1677737114.8710196,3.23,9.38,0.86,0.08,-0.1,0.01
1677737114.8977408,2.76,9.38,0.92,0.03,-0.17,0.03
1677737114.9209478,2.82,9.35,0.87,0.03,-0.17,0.03
1677737114.9428148,3.08,9.32,0.79,0.09,-0.14,0.0
1677737114.9658954,2.77,9.55,0.87,0.1,-0.13,0.01
1677737114.991202,2.92,9.61,0.95,0.06,-0.15,0.02
1677737115.0208452,2.66,9.52,0.91,0.03,-0.18,-0.0
1677737115.0452473,3.09,9.17,0.7,0.05,-0.16,-0.01
1677737115.0741904,2.94,9.4,0.78,0.05,-0.17,0.03
1677737115.1002333,2.58,9.64,0.91,0.1,-0.15,0.02
1677737115.1598928,1.61,10.42,1.17,-0.07,-0.33,-0.01
1677737115.1929426,1.75,10.33,1.08,-0.2,-0.46,-0.01
1677737115.2177234,-0.39,11.33,0.42,-0.45,-0.94,-0.07
1677737115.2409463,-3.86,13.67,0.24,-1.53,-2.68,-0.09
1677737115.263471,-4.83,12.03,-0.11,-2.68,-4.36,-0.22
1677737115.2875595,-1.78,8.26,0.13,-2.71,-4.36,-0.38
1677737115.308267,4.35,7.31,1.21,-2.47,-4.36,-0.27
1677737115.331529,15.92,7.27,1.29,-2.43,-4.27,-0.17
1677737115.3552096,19.18,2.94,1.42,-2.3,-3.08,0.9
1677737115.3811207,19.61,-2.58,3.62,-0.64,-1.02,2.19
1677737115.4047625,19.61,-8.48,18.29,3.82,4.36,1.9
1677737115.462685,18.7,-0.77,19.61,4.36,4.36,0.72
1677737115.483763,1.99,-1.72,19.61,4.36,4.36,0.96
1677737115.5084617,-19.61,13.0,19.61,4.36,4.36,4.36
1677737115.5333471,-19.61,19.61,15.81,1.17,0.27,2.26
1677737115.56197,-19.61,19.61,15.33,-0.15,-0.84,1.98
1677737115.585549,-7.58,8.75,11.48,-4.11,-2.98,0.2
1677737115.610261,-6.24,6.27,7.81,-3.24,-2.87,-1.55
1677737115.6358254,-6.88,8.31,6.11,-3.19,-3.15,-2.3
1677737115.6571338,-9.72,8.69,5.32,-3.2,-4.24,-3.31
1677737115.680356,-3.65,4.84,6.38,-3.27,-4.36,-2.89
1677737115.7013664,2.35,2.11,5.82,-2.62,-4.36,-2.44
1677737115.7953663,6.11,2.12,5.36,-1.42,-4.36,-1.91
1677737115.8178487,8.52,7.72,4.86,-0.91,-4.36,-1.07
1677737115.8480136,6.32,9.04,2.17,-0.7,-1.56,-0.74
1677737115.8749025,6.81,7.84,1.27,-0.57,-1.16,-0.39
1677737115.9020045,5.15,9.25,1.32,-0.4,-0.82,0.03
1677737115.925129,5.23,8.26,0.84,-0.35,-0.42,-0.01
1677737115.9482405,5.03,7.9,0.59,-0.05,-0.12,-0.11
1677737115.9693472,3.6,8.82,0.58,0.08,0.03,-0.2
1677737115.9943924,2.49,8.96,0.68,0.06,-0.17,-0.18
1677737116.0210333,3.36,9.24,0.87,0.05,-0.39,-0.23
1677737116.066812,4.0,9.06,0.91,0.13,-0.22,-0.25
1677737116.0949676,2.98,9.4,0.98,0.16,-0.08,-0.3
