timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677734309.2508535,-8.31,5.48,2.17,0.03,-0.33,0.08
1677734309.278792,-7.96,5.14,2.16,0.03,-0.33,-0.01
1677734309.3033285,-8.03,5.15,1.76,-0.02,-0.37,-0.01
1677734309.3296971,-7.7,4.79,1.49,-0.04,-0.35,-0.05
1677734309.3614686,-7.94,4.76,1.32,0.01,-0.29,-0.06
1677734309.4002676,-8.27,5.28,1.54,0.02,-0.25,-0.02
1677734309.4695644,-8.12,5.09,1.36,-0.06,-0.35,-0.0
1677734309.5063286,-8.09,4.92,1.5,-0.0,-0.21,-0.01
1677734309.5399358,-8.23,5.22,1.23,-0.04,-0.31,0.07
1677734309.5665944,-8.18,5.09,1.22,-0.02,-0.29,0.07
1677734309.5927186,-8.71,5.18,1.08,-0.03,-0.42,0.11
1677734309.6143997,-8.23,5.32,1.08,-0.02,-0.43,0.09
1677734309.638265,-7.71,4.76,0.81,-0.09,-0.42,0.05
1677734309.663728,-7.4,4.96,0.81,-0.03,-0.32,0.03
1677734309.6871934,-7.78,4.75,0.6,-0.03,-0.25,0.09
1677734309.7134523,-8.02,5.12,0.79,0.02,-0.17,0.13
1677734309.798662,-8.32,4.94,0.76,-0.05,-0.24,0.2
1677734309.8244236,-8.11,4.8,0.88,0.06,-0.21,0.25
1677734309.852229,-9.01,5.05,0.92,0.06,-0.12,0.1
1677734309.8738153,-9.09,4.85,0.89,0.02,-0.25,0.05
1677734309.9097884,-8.47,4.65,0.86,0.03,-0.29,0.01
1677734309.9361825,-8.29,4.56,0.88,0.03,-0.26,0.0
1677734309.9658873,-9.01,4.79,0.89,-0.02,-0.27,0.03
1677734309.9916549,-8.39,4.13,0.54,-0.01,-0.39,0.1
1677734310.026369,-8.24,4.71,0.5,0.03,-0.39,0.04
1677734310.057321,-9.0,5.27,0.86,0.02,-0.29,-0.05
1677734310.088617,-9.43,5.54,0.81,-0.1,-0.47,0.02
1677734310.1104205,-7.74,4.2,0.38,-0.08,-0.52,0.01
1677734310.1307387,-8.49,4.45,0.01,-0.05,-0.24,-0.11
1677734310.156864,-8.18,4.39,-0.03,0.07,-0.25,-0.04
1677734310.178455,-8.21,4.81,0.19,0.1,-0.26,0.05
