timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677736656.7544408,2.55,9.34,1.08,0.12,-0.24,0.07
1677736656.7841015,2.71,9.78,1.35,0.09,-0.16,0.01
1677736656.8079696,2.54,9.68,1.33,0.1,-0.13,-0.01
1677736656.8315165,2.01,10.07,1.31,0.05,-0.15,-0.0
1677736656.866355,2.16,10.08,1.24,0.04,-0.28,0.12
1677736656.8977654,2.17,9.94,1.09,0.04,-0.25,0.1
1677736656.9270914,2.08,9.82,1.05,0.05,-0.15,-0.06
1677736656.9804823,2.19,9.99,1.22,0.02,-0.28,0.06
1677736657.0067508,1.86,10.12,1.19,-0.08,-0.12,-0.05
1677736657.0397522,1.73,9.74,0.99,-0.08,-0.12,-0.1
1677736657.0723915,1.56,9.84,1.19,-0.01,-0.24,0.05
1677736657.1060808,2.13,9.71,1.22,-0.0,-0.23,0.05
1677736657.1387303,2.35,9.53,1.06,0.03,-0.11,0.04
1677736657.173854,1.6,9.72,1.28,0.07,-0.21,0.16
1677736657.2030172,1.88,9.56,1.06,0.08,-0.19,0.15
1677736657.276054,2.03,9.2,1.02,0.13,-0.15,0.1
1677736657.3088229,2.05,9.83,1.32,0.13,-0.09,0.11
1677736657.3321514,2.37,9.1,1.05,0.15,-0.08,-0.01
1677736657.3608654,1.51,10.09,1.38,0.13,-0.06,-0.03
1677736657.3904333,1.38,10.15,1.38,0.09,-0.1,-0.02
1677736657.4174426,2.01,9.61,1.22,0.09,-0.13,-0.0
1677736657.4421115,1.75,10.11,1.51,0.1,-0.06,-0.01
1677736657.4703417,1.02,9.76,1.41,0.02,-0.19,0.03
1677736657.5104604,1.62,9.28,1.13,0.06,-0.32,0.08
1677736657.5641737,2.21,9.47,1.08,0.13,-0.23,0.02
1677736657.5879586,2.22,10.02,1.32,0.07,-0.12,-0.04
1677736657.620516,2.13,9.24,1.08,0.09,-0.2,0.03
1677736657.645457,2.0,9.82,1.33,0.13,-0.14,0.04
1677736657.6767368,1.52,9.98,1.33,0.07,-0.09,-0.04
