timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1676016634.6582863,0.55,9.73,1.56,0.07,-0.13,0.0
1676016634.693304,0.72,9.87,1.49,0.02,-0.11,-0.03
1676016634.7269824,0.75,9.87,1.58,0.04,-0.11,0.0
1676016634.838076,0.44,9.91,1.55,0.03,-0.09,0.01
1676016634.8704393,0.14,9.77,1.5,0.04,-0.14,0.01
1676016634.900467,0.35,9.7,1.46,0.1,-0.15,0.05
1676016634.930288,0.42,9.97,1.7,0.06,-0.13,0.01
1676016634.957271,0.39,9.71,1.43,0.05,-0.13,-0.01
1676016634.979735,0.6,9.66,1.46,0.09,-0.15,0.02
1676016635.0069854,0.61,9.97,1.56,0.1,-0.12,0.0
1676016635.0693786,0.61,9.92,1.65,0.09,-0.13,0.01
1676016635.0974712,0.55,9.94,1.61,0.09,-0.12,0.04
1676016635.1322603,0.51,9.78,1.65,0.1,-0.09,0.04
1676016635.1604333,0.29,9.8,1.62,0.1,-0.09,0.04
1676016635.2103338,0.11,9.84,1.64,0.08,-0.11,0.01
1676016635.2403831,0.48,9.77,1.63,0.08,-0.16,0.02
1676016635.2757535,0.67,9.83,1.67,0.08,-0.13,-0.0
1676016635.3104224,0.46,9.8,1.6,0.08,-0.13,0.01
1676016635.3692403,0.39,9.86,1.64,0.07,-0.16,0.03
1676016635.39648,0.37,9.9,1.66,0.05,-0.14,-0.02
1676016635.433344,0.45,9.75,1.53,0.04,-0.18,0.02
1676016635.4621754,0.74,9.9,1.64,0.05,-0.18,0.02
1676016635.4881706,0.49,9.76,1.58,0.05,-0.11,0.01
1676016635.5155132,0.07,9.83,1.62,0.07,-0.15,0.01
1676016635.55816,0.51,9.74,1.53,0.06,-0.19,0.03
1676016635.587086,0.71,9.94,1.7,0.06,-0.18,0.03
1676016635.612375,0.38,9.95,1.71,0.04,-0.12,0.05
1676016635.670978,-0.08,9.78,1.61,0.05,-0.15,0.05
1676016635.6939368,-0.23,9.8,1.7,0.07,-0.2,0.07
1676016635.7162251,-0.69,10.2,2.02,0.04,-0.35,0.07
1676016635.7451775,-1.0,10.17,2.22,0.05,-0.45,0.11
1676016635.7707896,-2.38,10.73,2.52,0.04,-0.64,0.23
1676016635.7974217,-2.83,11.02,2.76,-0.0,-0.79,0.14
1676016635.828401,-3.07,10.48,2.62,-0.18,-0.98,0.05
1676016635.8548672,-2.38,10.34,3.11,-0.2,-1.22,-0.09
1676016635.8821769,-1.61,10.15,2.86,-0.12,-1.55,0.01
1676016635.9057903,-1.95,10.83,3.09,-0.11,-1.79,0.16
1676016635.9310384,-1.9,10.32,2.88,-0.19,-1.81,-0.0
1676016635.986828,-2.29,10.57,2.89,-0.31,-2.01,-0.06
1676016636.0196316,-2.41,8.96,2.78,-0.19,-2.39,-0.01
1676016636.0543363,-2.26,10.03,3.38,-0.29,-2.82,-0.38
1676016636.0845542,-1.32,8.97,3.53,-0.43,-3.2,-0.39
1676016636.1108763,-0.97,9.93,4.28,-0.7,-4.1,-0.75
1676016636.1593652,1.84,8.63,4.28,-0.72,-4.19,-0.78
1676016636.1990628,2.52,9.3,4.18,-0.74,-4.2,-0.48
1676016636.2701812,1.74,9.46,3.68,-1.16,-4.35,-0.46
1676016636.324572,4.98,7.28,2.73,-0.97,-3.88,-0.57
1676016636.3596947,3.18,8.66,0.91,-0.55,-2.45,-0.84
1676016636.3923924,4.44,8.5,0.03,-0.19,-1.64,-0.52
1676016636.4211905,4.44,9.33,0.17,-0.18,-1.64,-0.46
1676016636.4578369,4.93,8.98,0.23,-0.21,-1.46,-0.32
1676016636.4860425,5.03,8.82,-0.23,-0.18,-1.29,-0.12
1676016636.514501,4.96,8.7,-0.43,-0.16,-1.09,-0.08
1676016636.580032,3.4,9.43,0.02,-0.25,-1.22,-0.07
1676016636.6069882,5.19,8.62,-0.34,-0.24,-1.14,-0.2
1676016636.6402943,4.2,9.0,-0.0,0.13,-0.08,-0.24
1676016636.6632872,2.82,10.36,-0.07,-0.07,-0.47,-0.16
1676016636.6871555,5.01,9.1,-0.79,-0.07,-0.33,0.03
1676016636.7189293,3.99,9.06,-0.82,-0.01,-0.23,0.01
1676016636.7468095,3.88,9.11,-0.71,0.08,-0.15,-0.06
1676016636.7742083,4.01,9.62,-0.51,0.09,-0.1,-0.01
1676016636.8025224,2.98,9.68,-0.46,0.03,-0.06,0.0
1676016636.882728,4.05,8.99,-0.57,-0.02,-0.14,0.07
1676016636.9154515,3.69,8.86,-0.69,0.09,0.01,0.01
1676016636.9395206,3.34,9.1,-0.64,0.01,-0.15,-0.0
1676016636.9660487,3.34,9.04,-0.57,0.03,-0.1,0.01
1676016636.9902098,3.53,9.0,-0.55,0.06,-0.07,0.04
1676016637.017859,3.32,8.98,-0.48,0.09,-0.07,0.01
1676016637.0418217,3.26,9.12,-0.44,0.11,-0.07,0.02
1676016637.069384,3.72,8.8,-0.68,0.11,-0.05,0.05
1676016637.0954542,3.33,8.96,-0.6,0.17,0.03,0.01
1676016637.13136,2.93,9.39,-0.47,0.09,-0.16,0.03
1676016637.180307,3.32,9.38,-0.48,0.09,-0.2,0.01
1676016637.205755,3.5,9.17,-0.59,0.1,-0.11,0.01
1676016637.2353182,3.22,9.35,-0.45,0.1,-0.16,-0.08
1676016637.2685182,3.52,9.39,-0.43,0.11,-0.13,-0.06
1676016637.3018117,3.85,9.39,-0.46,0.04,-0.18,0.02
1676016637.333898,3.62,8.99,-0.51,0.08,-0.11,0.03
1676016637.3659594,3.52,9.08,-0.58,0.12,-0.05,-0.01
1676016637.3984509,3.1,9.41,-0.46,0.11,-0.11,0.03
1676016637.434852,3.29,9.15,-0.47,0.09,-0.1,0.03
1676016637.463399,4.16,8.62,-0.4,0.15,-0.01,-0.06
1676016637.4942288,3.05,9.61,-0.36,0.12,0.0,-0.07
1676016637.536177,3.77,9.34,-0.39,0.03,-0.13,0.09
1676016637.5647037,3.55,8.71,-0.59,0.08,-0.1,0.03
1676016637.592921,3.22,9.28,-0.44,0.17,-0.02,-0.05
