timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677726163.2104082,-8.81,3.76,0.08,0.07,-0.13,-0.03
1677726163.2361128,-8.78,4.03,0.29,0.09,-0.1,0.04
1677726163.2702944,-8.98,3.99,0.28,0.07,-0.15,0.03
1677726163.2959385,-8.67,3.91,0.29,0.05,-0.13,0.01
1677726163.3199408,-8.73,3.88,0.27,0.07,-0.1,0.02
1677726163.340682,-8.94,3.81,0.18,0.06,-0.11,0.03
1677726163.3725762,-9.0,4.04,0.31,0.09,-0.11,0.03
1677726163.3982036,-8.8,4.04,0.35,0.1,-0.13,0.04
1677726163.4341218,-8.78,3.94,0.27,0.08,-0.12,0.03
1677726163.4749465,-9.05,4.01,0.31,0.05,-0.12,0.02
1677726163.4969313,-8.79,3.75,0.19,0.06,-0.13,-0.0
1677726163.5360298,-8.67,3.69,0.18,0.1,-0.11,0.03
1677726163.5635216,-8.76,3.82,0.26,0.12,-0.09,0.05
1677726163.6006436,-9.21,4.04,0.38,0.08,-0.12,0.02
1677726163.6311908,-8.97,3.92,0.25,0.06,-0.12,-0.03
1677726163.6578813,-8.88,4.08,0.3,0.1,-0.13,0.03
1677726163.6830788,-8.84,4.01,0.24,0.09,-0.12,0.03
1677726163.7041776,-9.05,4.12,0.31,0.06,-0.09,-0.0
1677726163.7295442,-9.04,3.94,0.27,0.05,-0.13,0.01
1677726163.7720888,-8.63,3.8,0.31,0.08,-0.14,0.04
1677726163.798763,-8.81,3.88,0.36,0.09,-0.12,0.03
1677726163.8257625,-8.98,4.02,0.37,0.08,-0.11,-0.01
1677726163.852559,-8.88,3.96,0.33,0.07,-0.16,0.02
1677726163.885399,-8.71,4.0,0.41,0.07,-0.13,0.01
1677726163.912042,-8.78,3.82,0.34,0.08,-0.1,0.0
1677726163.9348063,-8.93,3.86,0.44,0.08,-0.12,0.05
1677726163.9575136,-8.78,3.76,0.37,0.08,-0.1,0.01
1677726163.991078,-8.85,3.9,0.38,0.09,-0.09,-0.01
1677726164.013894,-8.47,3.85,0.42,0.1,-0.07,0.05
1677726164.0514717,-9.48,4.41,0.57,0.06,-0.08,0.06
1677726164.0822184,-8.96,3.93,0.38,0.03,-0.1,0.03
1677726164.106036,-8.55,3.71,0.32,0.06,-0.09,0.02
1677726164.1307013,-8.94,3.89,0.39,0.08,-0.06,0.04
1677726164.169743,-8.98,3.86,0.4,0.08,-0.08,0.05
1677726164.1944385,-8.95,3.9,0.53,0.09,-0.07,0.03
1677726164.2311163,-8.86,3.91,0.39,0.06,-0.07,0.01
1677726164.2532709,-8.57,3.77,0.34,0.07,-0.04,0.0
1677726164.282273,-8.5,3.59,0.34,0.15,0.03,0.01
1677726164.3107429,-8.49,4.1,0.57,0.18,0.09,0.07
1677726164.3476536,-8.38,4.19,0.63,0.2,0.17,0.06
1677726164.373692,-8.41,4.36,0.58,0.17,0.34,-0.01
1677726164.4050193,-8.35,3.87,0.71,0.16,0.48,0.06
1677726164.425215,-7.98,3.8,0.7,0.21,0.56,0.13
1677726164.4494858,-8.41,3.3,0.96,0.43,1.16,-0.32
1677726164.4760132,-6.78,3.58,0.74,0.44,1.35,0.06
1677726164.4981377,-5.97,2.12,1.36,0.72,2.13,0.13
1677726164.5203593,-6.06,1.77,1.47,0.84,2.25,0.12
1677726164.5554729,-4.93,2.4,3.44,1.28,3.05,0.26
1677726164.5768125,-8.36,3.39,4.86,1.44,3.52,0.23
1677726164.601857,-9.09,2.71,7.37,1.23,4.17,0.07
1677726164.6311624,-11.03,2.03,8.21,1.1,4.36,0.21
1677726164.6734982,-19.61,6.53,10.14,1.54,2.3,0.9
1677726164.6975152,-19.61,5.54,14.16,2.22,-0.76,0.35
1677726164.7264304,-19.61,15.07,19.61,-2.21,-4.36,1.32
1677726164.748318,-16.1,3.28,19.61,-2.42,-4.36,1.04
1677726164.7708075,-17.96,8.04,19.61,-2.86,-4.36,-1.12
1677726164.808073,-6.34,2.08,19.61,-3.94,-4.36,-1.77
1677726164.8392596,10.83,-4.2,5.96,-2.32,-4.36,-1.48
1677726164.8644488,7.66,-2.72,2.12,-1.76,-4.36,-1.09
1677726164.892566,6.21,0.05,0.17,-1.43,-4.08,-0.63
1677726164.912707,7.03,-1.34,-2.06,-1.64,-2.87,0.02
1677726164.9543583,5.47,-3.09,-5.14,-1.19,-1.26,0.44
1677726164.9895215,4.41,-3.35,-6.68,-0.73,-0.66,0.58
1677726165.0121777,5.38,-1.48,-6.9,0.41,1.69,-0.02
1677726165.0383985,3.13,-1.9,-6.7,0.57,2.4,0.18
1677726165.070228,2.74,-2.61,-6.3,1.01,3.16,0.59
1677726165.103412,-0.84,-1.56,-4.93,1.5,3.94,0.85
1677726165.1367283,-7.62,2.07,-2.02,1.47,4.17,0.68
1677726165.167498,-17.36,4.09,-1.8,0.75,3.63,-0.13
1677726165.1936045,-12.5,3.55,-3.29,0.79,1.02,0.41
1677726165.226566,-11.54,4.29,-3.33,0.5,1.09,0.27
1677726165.2591195,-11.81,3.02,-3.73,0.33,1.17,0.02
1677726165.2883365,-13.76,2.84,-3.29,0.51,0.61,-0.38
1677726165.3113067,-11.98,3.3,-2.85,0.46,0.24,-0.19
1677726165.3322735,-10.38,3.67,-2.68,0.19,0.03,-0.02
1677726165.3543844,-8.9,2.35,-2.9,0.12,0.14,-0.24
1677726165.3765883,-9.02,2.43,-2.93,0.17,0.15,-0.22
1677726165.4049177,-9.77,3.24,-2.64,0.15,-0.03,-0.06
1677726165.4242582,-9.05,3.15,-2.54,0.05,-0.17,0.04
1677726165.4556837,-8.23,2.58,-2.52,0.0,0.04,-0.05
1677726165.479427,-8.46,2.3,-2.49,0.02,0.11,-0.1
1677726165.512215,-9.12,2.6,-2.42,0.1,0.01,0.02
1677726165.5429368,-9.06,2.85,-2.36,0.04,-0.04,-0.0
1677726165.5709002,-8.78,2.25,-2.32,0.03,0.04,-0.13
1677726165.6078663,-9.26,2.56,-2.22,0.05,-0.02,-0.06
1677726165.630347,-9.09,2.33,-2.34,0.09,-0.09,-0.07
1677726165.6533215,-9.09,2.62,-2.21,0.08,-0.12,-0.13
1677726165.680378,-8.85,2.66,-2.34,0.09,-0.12,-0.11
1677726165.7138371,-8.77,2.43,-2.35,0.08,-0.11,-0.09
1677726165.7422633,-8.87,2.77,-2.19,0.1,-0.11,-0.1
1677726165.7669387,-8.98,3.02,-2.24,0.06,-0.1,-0.1
1677726165.789421,-8.69,2.71,-2.26,0.04,-0.08,-0.11
1677726165.812596,-8.89,2.7,-2.24,0.07,-0.08,-0.07
1677726165.8343017,-8.9,3.27,-2.03,0.08,-0.09,-0.02
1677726165.9001553,-8.97,3.03,-2.14,0.02,-0.07,-0.07
1677726165.927458,-8.72,2.83,-2.1,0.04,-0.07,-0.01
1677726165.9499469,-8.56,2.77,-2.15,0.06,-0.04,-0.04
1677726165.973017,-8.78,2.97,-2.03,0.08,0.0,-0.07
1677726165.9929984,-9.08,3.1,-1.87,0.02,-0.03,-0.05
1677726166.0263584,-9.23,2.85,-1.96,0.01,-0.08,-0.02
1677726166.0506134,-8.94,2.75,-2.03,0.02,-0.08,-0.03
1677726166.0814323,-8.89,2.59,-2.11,0.05,-0.09,-0.06
