timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677152384.687627,0.05,2.21,-9.18,0.09,-0.06,-0.01
1677152384.7076938,-0.02,2.27,-9.03,0.08,-0.14,0.0
1677152384.7296402,0.12,2.14,-9.2,0.08,-0.1,0.02
1677152384.7613113,-0.04,2.28,-9.03,0.07,-0.1,0.01
1677152384.7902398,-0.01,2.16,-9.08,0.06,-0.14,0.04
1677152384.813145,0.11,2.02,-9.15,0.08,-0.14,0.04
1677152384.8380332,0.23,1.95,-9.32,0.13,-0.09,0.0
1677152384.8621438,0.26,2.22,-9.21,0.16,-0.07,-0.02
1677152384.8870697,0.18,2.46,-9.14,0.16,-0.07,0.01
1677152384.9135888,-0.06,2.73,-8.96,0.14,-0.08,0.02
1677152384.9918945,-0.06,2.71,-9.07,0.08,-0.1,-0.0
1677152385.0185995,-0.08,2.61,-9.02,0.07,-0.11,0.01
1677152385.0390575,0.04,2.24,-9.28,0.08,-0.05,0.01
1677152385.0612,0.01,2.23,-9.13,0.11,-0.04,-0.01
1677152385.0827816,-0.07,2.41,-9.14,0.18,0.03,-0.03
1677152385.1058054,-0.26,2.7,-9.02,0.12,-0.01,-0.03
1677152385.129877,-0.08,2.26,-9.13,0.1,-0.05,0.01
1677152385.1562288,-0.08,2.2,-9.17,0.12,-0.04,0.01
1677152385.1774251,-0.18,2.33,-9.09,0.13,-0.05,0.02
1677152385.198976,-0.44,2.53,-8.95,0.11,-0.09,0.02
1677152385.2199938,-0.14,2.45,-9.08,0.11,-0.11,-0.0
1677152385.2750793,-0.01,2.48,-9.22,0.13,-0.08,-0.03
1677152385.3110192,-0.06,2.63,-9.17,0.12,-0.08,-0.04
1677152385.3346674,-0.19,2.6,-9.0,0.07,-0.08,0.02
1677152385.3588955,-0.22,2.56,-9.09,0.08,-0.07,0.01
1677152385.380978,-0.21,2.38,-9.1,0.08,-0.07,0.01
1677152385.4063606,-0.26,2.38,-9.15,0.09,-0.07,-0.01
1677152385.430449,-0.26,2.41,-9.08,0.1,-0.07,-0.01
1677152385.4561489,-0.32,2.53,-9.04,0.08,-0.09,0.0
1677152385.5233157,-0.33,2.36,-9.19,0.09,-0.09,0.01
1677152385.5830884,-0.24,2.47,-9.15,0.12,-0.04,-0.03
1677152385.6046665,-0.32,2.58,-8.99,0.14,-0.02,-0.02
1677152385.6248004,-0.58,2.67,-9.04,0.1,-0.1,0.01
1677152385.6487584,-0.46,2.59,-9.04,0.08,-0.13,0.01
1677152385.6701837,-0.25,2.6,-9.08,0.1,-0.1,0.0
1677152385.6999948,-0.37,2.81,-9.02,0.1,-0.1,-0.01
1677152385.7286804,-0.44,2.85,-9.02,0.08,-0.11,-0.02
1677152385.7530642,-0.51,2.88,-8.97,0.07,-0.11,-0.01
1677152385.7776074,-0.37,2.63,-9.0,0.04,-0.12,0.0
1677152385.8047335,-0.32,2.49,-9.1,0.04,-0.12,0.0
1677152385.826571,-0.4,2.53,-9.12,0.07,-0.1,0.01
1677152385.8833594,-0.38,2.44,-9.1,0.08,-0.09,0.02
1677152385.9249814,-0.54,2.54,-8.98,0.08,-0.13,0.01
1677152385.944687,-0.35,2.57,-9.13,0.08,-0.11,-0.01
1677152385.9657023,-0.42,2.69,-9.09,0.08,-0.1,0.01
1677152385.9925935,-0.58,2.75,-8.91,0.07,-0.12,0.02
1677152386.0209267,-0.45,2.52,-9.03,0.07,-0.14,0.02
1677152386.0456166,-0.37,2.56,-9.08,0.07,-0.12,0.01
1677152386.0779767,-0.48,2.6,-9.13,0.08,-0.11,0.03
1677152386.0992022,-0.62,2.78,-8.98,0.06,-0.14,0.01
1677152386.1192837,-0.38,2.67,-9.05,0.07,-0.14,0.01
1677152386.176286,-0.39,2.69,-9.06,0.05,-0.12,0.01
