timestamp,linear_accleration_x,linear_accleration_y,linear_accleration_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
1677734161.7135108,-7.4,4.99,-1.83,0.09,-0.09,-0.04
1677734161.7336688,-7.84,5.16,-2.03,0.08,-0.1,-0.03
1677734161.7536986,-7.5,5.12,-2.09,0.14,-0.05,-0.06
1677734161.8146408,-7.7,5.05,-1.98,0.13,-0.02,-0.03
1677734161.8376565,-7.83,5.35,-1.75,0.18,0.02,-0.02
1677734161.873723,-7.87,5.45,-1.76,0.05,-0.07,-0.01
1677734161.903559,-8.24,5.23,-1.71,0.06,-0.09,0.01
1677734161.9403207,-7.82,5.13,-1.7,0.08,-0.14,0.0
1677734161.9677489,-7.83,5.02,-1.68,0.04,-0.12,-0.01
1677734161.9966192,-7.42,5.2,-1.75,0.13,-0.03,-0.03
1677734162.028402,-7.76,5.2,-1.55,0.13,-0.06,-0.01
1677734162.0564394,-8.01,5.41,-1.57,0.07,-0.13,0.02
1677734162.1078937,-7.76,5.35,-1.71,0.07,-0.05,-0.01
1677734162.1376488,-7.68,5.42,-1.68,0.09,-0.05,0.02
1677734162.168279,-8.61,5.61,-1.3,0.03,-0.14,0.07
1677734162.194786,-8.2,5.3,-1.44,0.03,-0.14,0.03
1677734162.2256336,-8.09,5.13,-1.64,0.02,-0.15,-0.02
1677734162.260326,-8.09,5.3,-1.65,0.05,-0.17,0.06
1677734162.2886038,-8.0,5.25,-1.5,0.05,-0.16,0.06
1677734162.3107967,-7.93,5.34,-1.48,0.05,-0.12,-0.01
1677734162.3404331,-8.06,5.27,-1.65,0.02,-0.19,0.03
1677734162.365557,-7.63,5.06,-1.63,0.03,-0.16,0.05
1677734162.4111006,-7.8,5.0,-1.71,0.07,-0.11,-0.0
1677734162.444306,-8.08,5.09,-1.64,0.09,-0.1,-0.03
1677734162.475121,-7.46,5.14,-1.58,0.08,-0.15,0.02
1677734162.5227787,-7.92,5.09,-1.63,0.08,-0.1,-0.02
1677734162.5813491,-7.88,5.06,-1.69,0.1,-0.14,0.02
1677734162.6127698,-7.93,5.19,-1.64,0.09,-0.12,-0.03
1677734162.6496108,-7.76,5.35,-1.67,0.11,-0.13,0.02
1677734162.6764011,-7.82,5.27,-1.6,0.1,-0.11,0.03
1677734162.726632,-8.37,5.66,-1.41,0.07,-0.14,-0.01
1677734162.759922,-8.09,5.56,-1.46,0.04,-0.18,0.0
1677734162.7971215,-7.65,5.24,-1.7,0.06,-0.11,0.0
1677734162.831373,-7.99,5.44,-1.48,0.07,-0.15,0.01
1677734162.8539362,-7.8,5.14,-1.69,0.05,-0.14,0.0
1677734162.8786716,-7.77,5.15,-1.68,0.07,-0.1,0.01
1677734162.906962,-7.87,5.4,-1.52,0.11,-0.11,0.02
1677734162.927775,-8.17,5.52,-1.44,0.05,-0.16,0.03
1677734162.957674,-7.91,5.47,-1.49,0.05,-0.12,-0.01
1677734162.984954,-7.86,5.38,-1.5,0.01,-0.12,0.01
1677734163.0441887,-7.97,5.23,-1.63,0.06,-0.12,0.02
1677734163.072929,-8.09,5.23,-1.53,0.03,-0.18,0.04
1677734163.1062124,-7.78,5.29,-1.55,0.03,-0.13,-0.01
1677734163.1389189,-7.85,5.17,-1.64,0.07,-0.14,0.02
1677734163.1654053,-7.91,5.22,-1.59,0.06,-0.16,0.03
1677734163.1941197,-7.97,5.2,-1.64,0.05,-0.13,0.01
1677734163.2295382,-7.73,5.1,-1.7,0.07,-0.14,0.01
1677734163.257543,-7.77,5.18,-1.56,0.08,-0.09,-0.01
1677734163.2795353,-8.03,5.39,-1.48,0.07,-0.12,0.03
1677734163.3134382,-8.05,5.2,-1.59,0.05,-0.14,0.04
1677734163.3349762,-8.14,5.28,-1.55,0.09,-0.1,-0.02
1677734163.3587348,-7.83,5.12,-1.6,0.07,-0.16,-0.0
1677734163.387342,-7.82,5.23,-1.68,0.07,-0.15,-0.0
1677734163.4104877,-7.79,5.2,-1.66,0.11,-0.11,0.03
1677734163.4353466,-8.1,5.33,-1.61,0.08,-0.11,0.02
1677734163.4613006,-8.08,5.36,-1.51,0.06,-0.18,0.03
1677734163.4929092,-7.98,5.33,-1.57,0.07,-0.18,0.02
1677734163.5215793,-7.75,5.42,-1.57,0.09,-0.13,-0.02
1677734163.5503583,-7.73,5.32,-1.61,0.06,-0.17,0.05
1677734163.579213,-7.56,5.1,-1.73,0.07,-0.11,0.04
1677734163.6139252,-8.02,5.16,-1.62,0.11,-0.07,0.02
1677734163.641431,-8.16,5.18,-1.55,0.07,-0.14,0.03
1677734163.6700313,-7.69,5.09,-1.7,0.06,-0.15,0.03
1677734163.69804,-7.65,5.1,-1.75,0.12,-0.07,-0.02
1677734163.728646,-7.46,5.03,-1.78,0.16,-0.03,0.02
1677734163.752469,-7.14,4.76,-1.93,0.19,-0.01,0.1
1677734163.7816782,-4.15,5.1,-2.48,0.05,0.28,0.29
1677734163.8082695,-3.46,3.89,-2.76,0.16,0.75,0.47
1677734163.8301692,-1.03,2.46,-1.7,0.62,1.71,0.6
1677734163.8706238,1.4,2.11,-0.26,0.94,2.72,0.95
1677734163.89358,0.7,-1.27,3.5,1.81,4.36,1.22
1677734163.9305418,-4.22,-1.08,8.32,2.88,4.36,0.96
1677734163.9515903,-9.12,0.64,11.43,3.38,4.36,0.88
1677734163.972762,-19.61,5.71,13.22,3.64,4.05,0.73
1677734164.0054092,-19.57,10.58,13.47,2.64,2.38,0.3
1677734164.0411506,-16.25,11.12,12.63,0.4,0.54,-0.03
1677734164.069708,-10.65,4.36,10.03,-1.06,-0.64,-0.14
1677734164.0958312,-5.15,0.51,6.76,-0.47,-0.61,-0.2
